이름,평점,리뷰수,주소,위도,경도,전화번호,메뉴
효동각 본점,3.0,29,"서울 서대문구 연대동문길 24
(지번) 대신동 50-2",37.5635069341247,126.943657933423,,"자장면 (8,000원), 곱빼기 자장면 (10,000원)"
독수리다방,4.1,148,"서울 서대문구 연세로 36 독수리빌딩 8층
(지번) 창천동 31-4",37.5587839163385,126.937240313986,02-363-1222,"블랙커피 (6,200원), 밀크커피 (7,000원), 비엔나커피 (7,800원), 더치커피 (7,300원), 모카라떼 (7,500원), 마끼야또 (7,000원), 카푸치노 (7,000원), 마끼아또 (7,500원), 다방커피 (7,800원), 발로나초콜렛 (8,300원), 칼리바우트초콜렛 (8,300원), 홍차 (7,500원), 로열밀크티 (8,300원), 녹차라떼 (7,500원), 허브차 (7,500원), 다방차 (7,500원), 에이드 (7,800원), 쉐이크 (8,500원)"
정육면체,3.7,660,"서울 서대문구 연세로5다길 22-8 1층
(지번) 창천동 62-18",37.5568390268236,126.934589678597,070-4179-3819,"깨부수면 (13,500원), 깨매운면 (13,500원), 초유린기(小) (5,000원), 초유린기(大) (9,500원), 제로펩시라임(355ml) (3,000원), 콜라(355ml) (3,000원), 스프라이트(355ml) (3,000원), 카스(500ml) (5,000원), 홍탕우육면 (12,000원), 백탕우육면 (12,000원), 청계탕면(시즌메뉴) (13,000원)"
월순철판동태찜,4.2,234,"서울 서대문구 연희맛로 17-14 1층
(지번) 연희동 130-10",37.5672253086557,126.929050756929,02-325-1567,"철판 동태찜 (소) (43,000원), 철판 아구찜 (소) (43,000원), 철판 대구뽈찜 (소) (43,000원), 철판 쭈낙찜 (소) (43,000원), 철판 해물모듬찜 (소) (43,000원)"
오향만두,4.4,158,"서울 서대문구 연희맛로 22 1층
(지번) 연희동 188-69",37.5669355712865,126.93014671786,02-326-2087,"찐만두 (7,000원), 군만두 (8,000원), 오향장육 (17,000원), 탕수육 (17,000원), 간풍기 (19,000원), 닭튀김 (18,000원), 고기튀김 (17,000원), 라조육 (18,000원), 고추잡채 (20,000원), 부추잡채(겨울한정) (22,000원), 새우튀김 (20,000원), 간소새우 (22,000원), 새송이볶음 (17,000원)"
대현매운족발 본점,4.3,100,"서울 서대문구 연세로2길 95 1층
(지번) 대현동 104-25",37.5571988457948,126.942106626563,02-312-2215,"튀김족발+매운족발(중) (60,000원), 튀김족발 (40,000원), 매운족발 (중) (34,000원), 영양족발 (중) (32,000원), 반반족발 (중) (34,000원), 튀김미니+매운미니(중) (30,000원), 매운미니(중) (26,000원), 영양미니(중) (25,000원)"
프로토콜,3.9,501,"서울 서대문구 연희로 109 2층
(지번) 연희동 137-1",37.5677931372994,126.931372918465,010-3927-6159,"필터커피 (변동가격), 아메리카노 (5,500원), 카페라떼 (6,000원)"
존재의이유 1호점,4.2,9,"서울 서대문구 성산로 569 1층
(지번) 대신동 125-19",37.5669449075583,126.946859434295,02-312-2992,"코다리냉면 (11,000원), 비빔냉면 (8,000원), 물냉면 (8,000원), 생목살 (18,000원), 홍어회한상+묵은지 (35,000원), 가정식 백반 (8,000원), 버섯불고기 정식 (10,000원), 낙지볶음 정식 (12,000원), 갈치조림 정식 (13,000원), 제주흑돼지오겹살(180g) (23,000원), 생오겹살(180g) (18,000원), 제육볶음 (5,000원)"
리정원,3.7,181,"서울 서대문구 연희맛로 4 1층
(지번) 연희동 193-16",37.5657821197859,126.928645664118,02-332-2015,"리숙성 꽃삼겹살 (16,000원), 리급행 꽃삼겹살 (16,000원), 으뜸숙성목심 (16,000원), 리숙성 갈매기살 (16,000원), 한우명품꽃차돌 (25,000원)"
술익는마을,3.8,36,"서울 서대문구 연세로7길 22 1층
(지번) 창천동 52-66",37.5577954261732,126.935556052303,,"광어 사시미 (소) (17,000원), 연어 사시미 (23,000원), 해물파전 (18,500원), 밀푀유 나베 (26,500원), 천사의 삼겹 (19,500원)"
삼오쭈꾸미,3.6,47,"서울 서대문구 통일로 107-19
(지번) 미근동 31-6",37.5642401105082,126.967120634242,02-362-2120,"쭈꾸미구이 (12,000원), 쭈꾸미전골 (8,000원), 동태찌개 (9,000원)"
연대포,3.7,44,"서울 서대문구 연세로7길 26 1층
(지번) 창천동 52-71",37.557787635072,126.935313520959,02-3141-3131,"치즈감자전 (17,000원), 부대찌개 (17,000원), 오징어땅콩 (17,000원), 철판제육두부 (17,000원), 철판두부김치 (17,000원)"
서대문아구찜,4.5,33,"서울 서대문구 연희로 271 2층
(지번) 홍은동 274-82",37.5813094941161,126.935853237611,02-396-0682,"낙지볶음 (중) (30,000원), 낙지볶음(대) (40,000원), 생대구탕(1인분) (13,000원), 생태탕 (1인분) (13,000원), 아구찜.탕 (소) (38,000원), 아구찜.탕(중) (48,000원), 아구찜.탕 (대) (58,000원), 꽃게찜.탕(중) (55,000원), 꽃게찜.탕(대) (65,000원)"
봉일천장군집,4.5,36,"서울 서대문구 응암로 141
(지번) 북가좌동 335-17",37.5849623414895,126.914708792561,02-309-7364,"뽈살(1인) (9,000원), 꼬들살(1인) (9,000원), 막창(1인) (9,000원), 감투(1인) (8,000원), 염통(1인) (8,000원)"
청송함흥냉면전문점 본관,3.8,143,"서울 서대문구 연희맛로 6 1층
(지번) 연희동 193-6",37.5658935655082,126.928782516674,02-334-3545,"회냉면 (12,000원), 비빔냉면 (12,000원), 물냉면 (12,000원), 수육 (30,000원), 홍어회 (25,000원), 녹두전 (10,000원), 손왕만두 (10,000원)"
로드샌드위치,3.8,19,"서울 서대문구 연대동문길 45 1층
(지번) 대신동 84-1",37.5644200917479,126.944413900253,02-363-4554,"Gamberi SW 감베리（새우）샌드위치 (13,000원), Chicken SW 치킨 샌드위치 (13,000원), BLT SW 비엘티 샌드위치 (12,000원), Salmon SW 연어 샌드위치 (13,000원), Margherita 마르게리따 피자 (20,000원), Rucola 루꼴라 피자 (20,000원), 명란 크림 파스타 (20,000원), 고르곤졸라 안심 크림 파스타 (23,000원), 아마트리치아나 토마토 파스타 (20,000원), 알리오올리오＋새우 (21,000원), SALMON SALAD 연어 샐러드 (15,000원), Vegan SW 비건 샌드위치 (12,000원), Salami SW 살라미 샌드위치 (12,000원), Egg Money SW 에그머니 샌드위치 (12,000원), Ham Cheese SW 햄치즈 샌드위치 (11,000원), Veggie SW 베지 샌드위치 (12,000원), Turkey Ham SW 터키햄 샌드위치 (14,000원), Spicy Chicken SW 매운 치킨 샌드위치 (14,000원), Bacon Cheese Omelet SW (16,000원), Philly Cheese Steak SW (18,000원), Beef Steak SW 비프 스테이크 샌드위치 (22,000원), Quattro Formaggi 콰트로 포르마지 피자 (20,000원), Spicy Gamberi 스파이시 감베리 피자 (22,000원), 고르곤졸라 크림 파스타 (20,000원), 화이트 라구 파스타 (22,000원), 알리오올리오 (18,000원), WELLBEING CHICKEN SALAD 구운치킨 (14,000원), MUSHROOM SALAD 버섯 샐러드 (14,000원), WITCH SOUP 마녀 스프 (10,000원), MUSHIROOM CREAM SOUP 양송이 스프 (10,000원)"
이정희떡볶이,3.5,120,"서울 서대문구 증가로10길 14 1층
(지번) 남가좌동 341-1",37.5780820561397,126.923334568153,02-303-4302,"떡볶이 (1인분) (4,000원), 수제튀김 (5개) (4,000원), 어묵 (2개) (1,500원), 라볶이 (5,000원), 쫄면 (7,000원), 꼬마김밥(5개) (3,000원), 떡라면 (5,500원), 냉면(물/비빔) (7,000원), 야채김밥(1줄) (3,000원), 라면 (4,500원), 잔치국수 (7,000원), 오징어튀김 (1,000원)"
인왕골,4.0,39,"서울 서대문구 인왕시장길 42 1층
(지번) 홍제동 295-22",37.5913975807934,126.944252194129,02-391-6787,"생소갈비살한판 800g (63,000원), 양념소갈비살 (반판400g) (39,000원), 삼겹살 (200g) (14,000원), 육회 (200g) (15,000원), 인왕골곰탕 (6,000원)"
스타벅스 신촌명물거리점,4.5,18,"서울 서대문구 명물길 24 1~5층
(지번) 창천동 13-19",,,1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
홍은손칼국수전문점,3.3,72,"서울 서대문구 홍은중앙로 27 1층
(지번) 홍은동 48-100",37.5939880995522,126.945967986394,,"칼국수 (9,000원), 계란 추가 (500원), 공기밥 (1,000원), 칼국수 곱배기추가 (1,000원)"
고냉지,4.1,109,"서울 서대문구 연세로2마길 30
(지번) 대현동 110-15",37.5585039932418,126.942214946709,02-313-0845,"고냉지정식(1인분) (15,000원), 김치찌개(1인분)+비빔밥 (9,000원), 계란말이 (9,000원), 보쌈 (소) (30,000원)"
키친봄날,4.2,186,"서울 서대문구 신촌로11길 62
(지번) 창천동 53-75",37.5589495258612,126.934433344877,02-334-4440,"콜라 355ml (2,500원), 스프라이트 355ml (2,500원)"
신촌고기창고,3.8,"1,792","서울 서대문구 연세로7길 34-4
(지번) 창천동 52-78",37.5578574989931,126.935052021729,02-323-9090,"금돈뼈삼겹(160g) (18,000원), 금돈삼겹(160g) (17,000원), 금돈목살(160g) (17,000원), 양념삼겹(250g) (19,000원), 소양념갈비살(170g) (21,000원), 소갈비살(160g) (20,000원)"
서해안칼국수,4.0,14,"서울 서대문구 통일로 155-1 2층
(지번) 냉천동 218",37.5679361176982,126.96413446976,02-738-7119,"한방보쌈 (대) (40,000원), 한방보쌈 (중) (35,000원), 한방보쌈 (소) (30,000원), 바지락칼국수 (8,000원), 해물파전 (15,000원), 굴추가(11월~5월) (15,000원)"
청안식탁,4.5,92,"서울 서대문구 충정로4길 21
(지번) 충정로3가 282-2",37.560469515532,126.964279412152,02-363-7890,"이북식 닭개장(보통) (10,000원), 닭죽(보통) (9,000원), 청안묵 (1/2) (8,000원), 매콤닭무침 (1/2) (10,000원), 닭똥집 (저녁메뉴) (16,000원), 청안전 (저녁메뉴) (18,000원), 파전 (저녁메뉴) (18,000원), 먹태구이 (저녁메뉴) (15,000원), 닭한마리찜 (저녁메뉴) (33,000원)"
노브랜드버거 신촌점,3.7,41,"서울 서대문구 신촌로 73 테라운드빌딩 1층 101호
(지번) 창천동 72-12",37.5563071297207,126.934520427944,02-322-2352,"통마늘 베이컨 버거세트 (8,700원), 멕시칸 칠리 치즈팩 (13,800원), 멕시칸 칠리 치즈 버거 (6,800원), 치킨 시저 샐러드 콤보 (7,600원), 허브순살치킨런（M） (10,600원), 시그니처 1인팩 (13,300원), 미트마니아 버거세트 (9,400원), NBB어메이징 버거세트 (9,000원), 메가바이트 버거세트 (8,200원), NBB시그니처 버거세트 (7,900원), 더블 그릴드 불고기 버거세트 (7,700원), NBB어메이징 버거 (6,600원), 메가바이트 버거 (5,800원), NBB오리지널 버거 (4,700원), 그릴드불고기 버거 (3,700원), 미트마니아 1인팩 (12,000원), 멕시칸 칠리 치즈 1인팩 (11,500원), 트리플 베이컨 버거세트 (9,400원), 멕시칸 칠리 치즈 버거세트 (9,200원), 칠리 시그니처팩 (17,100원), 시그니처 투게더팩 (16,600원), 시그니처 파티팩 (21,200원), 더블치즈 베이컨 시그니처 버거세트 (8,700원), 메가바이트 레드 버거세트 (8,200원), 코울슬로치킨 버거세트 (8,100원), 치폴레 핫치킨 버거세트 (7,200원), NBB오리지널 버거세트 (7,100원), 갈릭앤갈릭 버거세트 (7,000원), 그릴드불고기 버거세트 (6,200원), 오리지널 새우 세트 (7,900원)"
아키,3.5,16,"서울 서대문구 성산로 531
(지번) 대신동 85-9",37.5639488224937,126.944502875209,02-313-1363,"빵빵 해물냉채 (26,000원), 구운 브리치즈와 크래커 (19,000원), 낙지대파전 (26,000원), 후렌치 프라이 (19,000원), 삶은 푸른콩 (13,000원), 소시지 커리 (13,000원)"
로덴드론 연희3호점,4.9,26,"서울 서대문구 연희로11라길 7
(지번) 연희동 125-11",37.5684306954766,126.929711679343,,"에스프레소 (4,500원), 아메리카노 (5,000원), 카페라떼 (6,000원), 카푸치노 (6,000원), 플랫화이트 (6,000원), 바닐라라떼 (6,500원), 카페모카 (6,500원), 카라멜마끼아또 (6,500원), 콜드브루 (5,500원), 콜드브루돌체라떼 (6,500원), 모카블랑 (6,500원), 시나몬블랑 (6,500원), 아인슈페너(ICE) (6,500원), 크림말차라떼(ICE) (6,500원), 에디오피아 (6,500원), 과테말라 (6,500원), 브라질 (6,500원), 콜롬비아 (6,000원), 엡살바도르 (6,000원), 카모마일 (6,000원), 페퍼민트 (6,000원), 루이보스 (6,000원), 얼그레이 (6,000원), 밀크티클래식 (6,500원), 밀크티얼그레이 (6,500원), 레몬티(HOT) (6,000원), 자몽티(HOT) (6,000원), 뱅쇼(HOT) (6,500원), 카이막 (7,500원), 청포도주스(ICE) (7,000원), 생자몽주스(ICE) (7,000원), 골든키위주스(ICE) (7,000원), 꿀토마토주스(ICE) (7,000원), 꿀토마토블루베리주스(ICE) (7,000원), 레몬에이드(ICE) (6,000원), 자몽에이드(ICE) (6,000원), 말차라떼 (6,500원), 초콜렛라떼 (6,500원), 딸기라떼(ICE) (6,500원), 망고스무디(ICE) (6,500원), 블루베리요거트스무디(ICE) (6,500원)"
KFC 신촌역점,2.7,33,"서울 서대문구 신촌로 79 2-3층
(지번) 창천동 72-2",,,02-323-2332,"핫크리스피통다리3조각세트 (12,100원), 오리지널치킨 3조각 (9,600원), 핫크리스피치킨 3조각 (9,600원), 징거더블다운통다리박스 (13,500원), 칠리모짜징거통다리박스 (13,200원), 치즈징거통다리박스 (11,600원), 징거BLT박스 (11,600원), 징거타워박스 (11,400원), 클래식징거통다리박스 (10,900원), 징거박스 (10,500원), 갓양념통다리3조각세트 (13,000원), 징거더블다운통다리세트 (11,400원), 칠리징거통다리박스 (11,200원), 칠리모짜징거통다리세트 (11,100원), 갓양념통다리3조각 (10,800원), 갓양념치킨 3조각 (10,500원), 비스켓박스(4EA) (10,400원), 꿀조합파티팩 (36,500원), 켄치밥징거타워팩 (25,900원), 갓양념켄치밥징거팩 (19,900원), 데리야끼켄치밥징거팩 (19,900원), 상시)커넬데리야끼세트 (6,700원), 상시)커넬오리지널세트 (6,400원), 상시)커넬데리야끼 (4,500원), 상시)커넬오리지널 (4,200원), 갓양념켄치밥세트 (7,400원), 데리야끼켄치밥세트 (7,400원), 갓양념켄치밥콤보 (6,400원), 데리야끼켄치밥콤보 (6,400원), 갓양념켄치밥 (5,200원)"
땡땡거리 형제옥,4.3,28,"서울 서대문구 충정로6안길 3 1층 땡땡거리 형제옥 식당
(지번) 미근동 82-2",37.5625428203039,126.967470439884,0502-5551-0091,"설렁탕 (9,000원), 해장국 (9,000원), 도가니탕 (14,000원), 도가니 수육 (40,000원), 수육 (소) (25,000원), 수육 (중) (30,000원), 수육 (대) (35,000원), 반반 수육 (40,000원), 설렁탕 (특) (11,000원), 해장국 (특) (11,000원), 도가니탕 (특) (16,000원), 소주 (5,000원), 맥주 (5,000원), 음료수 (2,000원), 막걸리 (4,000원)"
구이마을 1호점,3.4,48,"서울 서대문구 연세로5가길 32 1층
(지번) 창천동 57-6",37.5574003393324,126.934899856874,02-322-0090,"삼겹살 (180g) (8,900원), 생삼겹살 (180g) (9,900원), 생목살 (180g) (9,900원), 항정살 (180g) (11,900원), 우삼겹살 (180g) (11,900원)"
구씨네부엌,4.2,463,"서울 서대문구 신촌로 9 1층
(지번) 창천동 508-2",37.5585323394548,126.928047528407,02-333-9931,"새우 알리올리오 (14,000원), 칠리크림새우 (14,000원), 땡초 까르보나라 (12,000원), 로제리조또 (10,500원), 로제 쉬림프 (14,000원), 크리미비프 스트로가노프 라이스 (15,500원), 콰트로치즈 치킨크림리조또 (13,000원), 치킨 크리미 커리라이스 (10,500원), 마늘바게뜨 4조각 (4,000원), 콜라 (2,000원)"
크리스피크림도넛 가좌역점,3.9,46,"서울 서대문구 수색로 56 성공타워 1층 122~123호
(지번) 북가좌동 487",37.5708154693004,126.912242300278,02-302-4464,"오리지널글레이즈드 (1,800원), 오리지널 하프더즌 (10,800원)"
현명식탁,3.9,363,"서울 서대문구 명물길 32 5층
(지번) 창천동 13-2",37.5580393361319,126.938445484078,02-2088-1229,"어니언크림치킨 (22,000원), 에그마요콘치즈 (12,000원), 모둠튀김 (17,000원), 물골뱅이 (22,000원), 광어물회 (24,000원), 모둠꼬치 (24,000원), 순살닭강정 (22,000원), 스윗순살치킨 (22,000원), 버섯새우강정 (22,000원), 타꼬야끼 (12,000원), 모둠감자튀김 (13,000원), 트러플모둠감자 (22,000원), 닭껍질후라이드 (17,000원), 문어가라아게 (17,000원), 순살가라아게 (18,000원), 살치살타다끼 (37,000원), 모둠버섯 살치살스테이크 (39,000원), 모둠버섯 낙엽살스테이크 (29,000원), 김피치 (24,000원), 김피새 (24,000원), 김치볶음밥 (1,000원), 보쌈한접시 (19,000원), 보쌈한판+두부김치 (26,000원), 삐깐때크림 치킨 (26,000원), 삼겹두부김치 (18,000원), 삼겹살숙주볶음 (18,000원), 차돌숙주볶음 (19,000원), 새우튀김 (17,000원), 새우숙회 (16,000원), 크림새우샐러드 (17,000원), 오꼬노미야끼 (17,000원), 생연어샐러드 (17,000원), 생연어사시미 (27,000원), 불맛곱창볶음 (18,000원), 야끼소바 (17,000원), 모둠소세지 (17,000원), 토마토계란말이 (15,000원), 모찌리도후 (10,000원), 오돌뼈볶음+날치알주먹밥 (18,000원), 무뼈불닭발+날치알주먹밥 (18,000원), 타코와사비 (13,000원), 비원모둠전 (17,000원), 산떠미차돌전골 (25,000원), 토마토해물짬뽕+파스타면 (18,000원), 해물홍합탕 (16,000원), 순두부짬뽕 (18,000원), 차돌로제떡볶이+파스타면 (19,000원), 베이컨까르보떡볶이+파스타면 (19,000원), 크림해물짬뽕+파스타면 (17,000원), 이태리수제비파스타 (18,000원), 나가사끼짬뽕+우동면 (18,000원), 차돌박이짬뽕+우동면 (19,000원), 불닭볶음+소면 (19,000원), 신촌닭갈비 (17,000원), 얼큰짬뽕탕+우동면 (19,000원), 해물알탕 (15,000원), 왕꽃게해물전골 (28,000원)"
오소오소 서대문직영점,3.4,276,"서울 서대문구 충정로 47 신원빌딩 지하1층
(지번) 충정로3가 189",37.5632065032507,126.964379632429,02-363-5550,"소고기 모듬반판 (500g) (53,500원), 소고기 2인콤보 (500g) (53,500원), 소고기 특양모듬 (500g) (55,500원), 3인콤보 (750g) (77,500원), 4인콤보 (1.1kg) (98,500원), 모듬한판 (1kg) (96,500원), 왕모듬 (1kg) (97,500원), 오소왕갈비 (2대) (58,500원), 오소왕갈비 (3대) (80,500원), 수제갈비탕 (12,500원), 특갈비탕 (15,500원), 왕갈비양지쌀국수 (12,500원), 차돌된장찌개 (9,000원), 차돌된장국수 (9,500원), 뚝배기불고기 (9,500원), 김치말이국수 (7,500원), 서울식 생불고기500g+공기밥 2개 (32,000원), 서울식생불고기 (500g) (35,000원), 소고기 특양반판 (500g) (58,500원)"
미도인 신촌점,3.5,24,"서울 서대문구 명물길 33 2층
(지번) 창천동 45-12",37.5584026849485,126.938228336494,02-313-6111,"미도인 스테이크 (10,500원), 돈테키 차슈덮밥 (8,800원), 대창 덮밥 (12,500원), 청두 사천 탄탄멘 (7,800원), 미도인 우실장 떡볶이 (9,500원)"
맥도날드 명지대점,2.8,24,"서울 서대문구 거북골로 25
(지번) 남가좌동 324-3",37.5799351352079,126.924742590294,02-6356-5600,"한입초코츄러스3조각 (가격정보 없음), 맥스파이시 상하이 투움바 (가격정보 없음), 슈비 투움바 (가격정보 없음), 더블 쿼터파운더 치즈 (가격정보 없음), 맥스파이시 상하이 버거 (가격정보 없음), 토마토 치즈 비프 버거 (가격정보 없음), 빅맥 (가격정보 없음), 트리플 치즈버거 (가격정보 없음), 1955 버거 (가격정보 없음), 더블 불고기 버거 (가격정보 없음), 불고기 버거 (가격정보 없음), 슈슈 버거 (가격정보 없음), 슈비 버거 (가격정보 없음), 베이컨 토마토 디럭스 (가격정보 없음), 치즈버거 (가격정보 없음), 더블 치즈버거 (가격정보 없음), 햄버거 (가격정보 없음), 드립 커피 (가격정보 없음), 해쉬 브라운 (가격정보 없음), 후렌치 후라이 (가격정보 없음), 맥너겟 (가격정보 없음), 아메리카노 (가격정보 없음)"
영이호프,4.5,22,"서울 서대문구 거북골로 19-1 1층
(지번) 홍은동 409-47",37.5802171440645,126.925164356363,02-302-2539,"노가리 (15,000원), 황도 (11,000원), 먹태 (15,000원), 오징어 (15,000원), 후라이드치킨 (18,000원), 양념치킨 (19,000원), 카레치킨 (19,000원), 골뱅이 (20,000원), 번데기 (13,000원), 감자튀김 (13,000원)"
구이마을 2호점,3.6,22,"서울 서대문구 연세로7안길 10
(지번) 창천동 33-25",37.5581458529815,126.936440684769,02-334-4252,"무한리필 (12,900원), 삼겹살 (180g) (6,900원), 생삼겹살 (180g) (7,900원), 우삼겹살 (180g) (8,500원), 소갈비살 (가격정보 없음), 생목살 (가격정보 없음), 돼지갈비 (가격정보 없음)"
매뉴팩트커피 연희본점,4.3,190,"서울 서대문구 연희로11길 29 1-2층
(지번) 연희동 130-2",,,02-6406-8777,"에스프레소 (4,000원), 롱블랙 (5,000원), 아메리카노 (5,000원), 코르타도 (5,000원), 플랫화이트 (5,000원), 라떼 (5,000원), 카푸치노 (5,000원), 바닐라라떼 (6,000원), 아포가토 (5,000원), 콜드브루 폰던트 (6,000원), 알래스카 (6,000원), 콜드브루 (변동가격)"
명인강메밀 푸른초장,4.0,89,"서울 서대문구 충정로 43-4 1층
(지번) 충정로3가 190-5",37.5630162425604,126.964180178209,02-362-1172,"메밀막국수 (12,000원), 메밀묵밥 (9,000원), 메밀전 (6,000원), 메밀전병 (10,000원), 왕만두 (6,000원), 들깨우거지탕 (10,000원), 묵무침 (10,000원), 쟁반막국수 (24,000원), 훈제부추무침 (54,000원), 한방오리백숙 (89,000원)"
신촌황소곱창 신촌본점,2.3,260,"서울 서대문구 연세로9길 31 1층
(지번) 창천동 52-148",37.5584632486895,126.935069038534,,"황소곱창 (16,000원), 대창 (17,000원), 홍창 (막창) (17,000원), 벌집 (벌양) (17,000원), 양 (깃머리) (28,000원)"
비밀,4.3,30,"서울 서대문구 이화여대7길 48 경국빌딩 1층 101호
(지번) 대현동 27-46",37.5585482203048,126.943118186444,02-313-0877,"올리브 치아바타 (3,900원), 바질 치아바타 (3,900원), 바게트 (4,000원), 치즈 치아바타 (3,900원), 베리얼랏스콘 (3,500원)"
이름없는파스타 이화여대점,3.3,28,"서울 서대문구 이화여대7길 5 1층
(지번) 대현동 56-98",37.5586466803713,126.945367641177,070-7720-9171,"멘타이코 알리오 올리오 세트 (13,000원), 멘타이코 까르보나라 파스타 세트 (14,300원), 나폴리탄 세트 (13,900원), 스테이키 까르보나라 세트 (17,000원), 또리쁘루 치즈 리조또 세트 (16,000원), 블랙 날치알 쉬림프 로제 세트 (17,000원), 감베로니 알리오 올리오 세트 (13,000원), 리코타 치즈 뽀모도로 세트 (15,900원), 나폴리탄 (10,900원), 스테이키 까르보나라 (14,000원), 감베로니 알리오 올리오 (10,000원), 페퍼 스테키 리조또 (14,000원), 한입스테이키 골든라벨 (16,400원), 블랙 날치알 쉬림프 로제 (14,000원), 스테이키 로제 (14,000원), 해산물 아리비아따 세트 (13,500원), 까르보나라 세트 (13,200원), 베이컨 아라비아따 세트 (13,000원), 또리쁘루 치즈 리조또 (13,000원), 리코타 치즈 뽀모도로 (12,900원), 베이컨 알리오 올리오 세트 (12,600원), 알리오올리오 세트 (12,000원), 멘타이코 까르보나라 리조또 (12,000원), 버터명란마요 알리오 (11,400원), 한입돈테이키 (11,400원), 멘타이코 까르보나라 (11,300원), 스테이키 로제 세트 (17,000원), 버터명란마요 알리오 세트 (14,400원), 멘타이코 까르보나라 리조또 세트 (15,000원), 페퍼 스테키 리조또 세트 (17,000원)"
설빙 신촌점,3.8,79,"서울 서대문구 연세로 23 2층
(지번) 창천동 33-43",37.5577621622783,126.93669022608,070-7716-8970,"ABC초코쿠키설빙 (13,900원), ABC초코쿠키녹차설빙 (13,900원), 잔망루피낭만초코설빙 (16,500원), 생딸기트리설빙 (15,900원), 생딸기요거초코볼설빙 (16,500원), 생딸기설빙 (13,500원), 순수요거생딸기설빙 (15,500원), 하겐다즈딸기설빙 (15,900원), 인절미설빙 (9,500원), 팥인절미설빙 (10,500원), 애플망고치즈설빙 (13,900원), 잔망루피낭만딸기설빙 (15,900원), 베리굿절미 세트 (14,400원), 인절미 세트 (17,200원), 달콤매콤 세트 (17,800원), 크로플망고 세트 (20,300원), 케이크초코 세트 (21,700원), 망고추천세트1 (21,700원), 망고추천세트2 (21,700원), 하겐다즈초코세트 (18,800원), 스윗캔디구슬설빙 (13,900원), 초코바닐라구슬설빙 (13,900원), 흑임자찰떡설빙 (10,900원), 오레오초코몬스터설빙 (12,900원), 인절미아이스크림설빙 (10,900원), 초코브라우니설빙 (12,900원), 치즈설빙 (12,900원), 하겐다즈초코설빙 (13,500원), 티라미수설빙 (13,900원), 순수요거블루베리설빙 (13,900원)"
가화만사성,2.7,226,"서울 서대문구 연세로5가길 1 2층
(지번) 창천동 57-8",37.5570512259571,126.936096541612,02-3142-6171,"찹쌀탕수육 小 (24,000원), 찹쌀탕짬면 (11,500원), 싱글셋트（찹쌀탕수육＋짜장1or짬뽕1） (22,500원), 스페셜셋트1（찹쌀탕수육＋짜장2or짬뽕2） (28,500원), 짜장면 (7,500원), 간짜장 (8,500원), 짬뽕 (8,500원), 차돌박이짬뽕 (13,000원), 찹쌀탕짜면 (11,500원), 찹쌀탕볶밥 (12,000원), 제로코카콜라 500 (2,500원), 삼선쟁반짜장 2人 (21,000원), 삼선간짜장 (10,500원), 삼선볶음짬뽕 (10,500원), 삼선짬뽕 (11,500원), 삼선매운짬뽕 (11,500원), 울면 (9,500원), 우동 (9,500원), 삼선우동 (11,500원), 공부가주 大（Kung-Fu Jia Ju） (50,000원), 공부가주 中（Kung-Fu Jia Ju） (25,000원), 공부가주 小（Kung-Fu Jia Ju） (15,000원), 연태고량주 大（Yan Tai Kal Liang Ju） (45,000원), 연태고량주 中（Yan Tai Kal Liang Ju） (25,000원), 연태고량주 小（Yan Tai Kal Liang Ju） (15,000원), 고량주（Kal Liang Ju） (7,000원), 이과두주（Ekwa Doo Ju） (5,000원), 칭타오맥주 大（Tsing Tao） (7,000원), 맥주（Beer） (5,500원), 소주（Soju） (5,500원)"
다시밥,4.6,89,"서울 서대문구 통일로39길 43 1층
(지번) 홍제동 307-12",37.5872519796295,126.942467971759,070-7543-4341,"(계절메뉴)쫄면 (7,500원), 무떡볶이 (5,500원), 카레라이스 (9,000원), 다시.김밥 (4,000원), 게살키토김밥 (7,000원), 김치치즈김밥 (5,000원), 참치김밥 (5,000원)"
종로보쌈,3.7,76,"서울 서대문구 충정로 73 1층
(지번) 충정로2가 124",37.5653149304174,126.96592568593,02-393-7677,"보쌈정식（1인） 공기밥포함 (15,000원), 종로보쌈（대） (38,000원), 홍어추가 (20,000원), 왕족발（대） (50,000원), 족발＋보쌈 (55,000원), 홍어삼합 (55,000원), 족발추가（중） (25,000원), 고기추가（중） (20,000원), 김치추가 (7,000원), 굴전 (22,000원), 매생이전 (17,000원), 부추전 (15,000원), 공기밥 (1,000원), 콜라 355mL (2,000원), 사이다 355mL (2,000원)"
