이름,평점,리뷰수,주소,위도,경도,전화번호,메뉴
군자오리촌,4.3,95,"서울 광진구 능동로35길 18-1
(지번) 군자동 473-16",37.5571188054995,127.078126666474,02-466-7962,"유황오리로스 (소) (42,000원), 유황오리더덕주물럭+삼채 (소) (47,000원), 유황오리바베큐훈제+삼채 (소) (47,000원), 한방백숙+은이버섯+삼채+찹쌀콩밥 (85,000원), 한방삼계탕 (점심특선) (18,000원), 들깨오리탕 (점심특선) (10,000원), 들깨칼국수 (점심특선) (8,000원), 냉면 (점심특선) (8,000원)"
최신족발 건대직영점,3.6,61,"서울 광진구 아차산로29길 63 1층
(지번) 화양동 34-3",37.5436196730024,127.069352534986,02-466-3988,"[ 고객 주문수1위 ] 반반족발(온족+숯불족) 中 (41,000원), [ 오늘 바로삶은 ] 왕족발(온족) 中 (39,000원), [ 사장님 강력추천 ] 숯불 양념족발 中 (39,000원), 삼겹보쌈 中 (35,000원), [ 둘중 고민하지 말고 ] 족발 + 보쌈 (족보세트) 中 (54,000원), 왕족발 （1인분） ＋ 주먹밥 (25,000원), 왕족발 （1인분） ＋ 계란찜 (25,000원), 왕족발 （1인분） ＋ 막국수（1인분） (27,000원), 숯불양념족발（1인분） ＋ 막국수（1인분） (27,000원), [ 오늘 바로삶은 ] 왕족발(온족) 大 (45,000원), [ 고객 주문수1위 ] 반반족발(온족+숯불족) 大 (47,000원), 삼겹보쌈 大 (40,000원), 미니불족발 （1인분） ＋ 주먹밥 (23,000원), 미니불족발 （1인분） ＋ 계란찜 (23,000원), 미니불족발 （1인분） ＋ 막국수 （1인분） (25,000원), 숯불양념족발（1인분） ＋ 주먹밥 (25,000원), 숯불양념족발（1인분） ＋ 계란찜 (25,000원), [ 사장님 강력추천 ] 숯불 양념족발 大 (45,000원), [ 뜯어먹는 야식 ] 미니불족발 (살코기 없는 콜라겐 ) (37,000원), [ 코가 뻥~ 시원한 ] 냉채족발 (43,000원), [ 저녁메뉴 추천 ] 왕족발 + 계란찜 + 주먹밥 (45,000원), 숯불양념족발 + 계란찜 + 주먹밥 (45,000원), 반반족발 + 계란찜 + 주먹밥 (47,000원), 처음처럼 (3,500원), 청하 (4,500원), 좋은데이 (3,500원), 카스 (3,500원), 테라 (3,500원), 하이트 (3,500원), 클라우드 (4,500원)"
에이뿔램 군자점,4.8,303,"서울 광진구 능동로36길 36 2층
(지번) 능동 223-5",37.5556474317593,127.081001551415,02-517-5188,"生 양갈비 프랜치랙(180g) (35,000원), 生 양갈비 숄더랙(240g) (35,000원), 生 양등심(180g) (30,000원), 양탕 (12,000원), 양볶음밥 (8,000원), 김치냉국수 (6,000원), 된장찌개 (6,000원), 스텔라 생맥주 330ml (8,000원), 하우스 와인 (8,000원)"
백일도,4.0,389,"서울 광진구 능동로47길 37
(지번) 중곡동 241-7",37.5634961979787,127.080602128039,02-467-8822,"광어&연어 (30,000원), 광어&우럭&연어 (40,000원), 전복 (15,000원), 해삼 (15,000원), 가리비 (15,000원), 멍게 (10,000원), 돌멍게 (15,000원), 소라 (20,000원), 해산물모듬 (30,000원), 아무거나 (25,000원), 백일도모듬 (해산물 택3) (20,000원), 백일도모둠회(5가지)(1.5인) (28,000원), 광어(2인) (28,000원), 방어 (소) (50,000원), 방어 (중) (60,000원), 방어 (대) (80,000원), 방어 (특) (100,000원)"
장인석닭한마리,4.1,115,"서울 광진구 자양로43길 49-6
(지번) 중곡동 115-19",37.5527430741389,127.089833190771,02-456-9912,"한방닭한마리 (대)(4인) (52,000원), 한방닭한마리 (중)(3인) (39,000원), 한방닭한마리 (소)(2인) (26,000원), 한방닭도리탕 (대)(4인) (55,000원), 한방닭도리탕 (중)(3인) (41,000원), 한방닭도리탕 (소)(2인) (28,000원), 삼계탕 (17,000원)"
서울편백찜 광장점,3.8,189,"서울 광진구 광장로 83 1층
(지번) 광장동 332-5",37.5480294449592,127.106285263684,02-456-2096,"（단품）소고기 편백찜 (24,000원), （단품）새우 소고기 편백찜 (28,000원), （단품）모둠버섯 편백찜 (28,000원), 오징어 초무침 (8,000원), 간장 새우밥 (7,000원), 간장 낙지밥 (7,000원), （Best）소고기 편백찜＋오징어초무침 세트 (31,000원), 소고기 덮밥 (8,000원), 소고기 전골 (9,000원), 차돌된장찌개 (8,000원), 새우소고기 편백찜＋오징어초무침 세트 (35,000원), 모둠버섯 편백찜＋오징어초무침 세트 (35,000원), 묵은지 어묵탕 (8,000원)"
천지샤브샤브 2호점,4.2,63,"서울 광진구 아차산로29길 22 2층
(지번) 화양동 9-25",37.5417985456837,127.068628141769,02-466-6334,"샤브샤브무한리필 1인(2인 이상 가능) (20,900원)"
대가식당,3.4,49,"서울 광진구 광나루로 596
(지번) 구의동 201-4",37.5420316171113,127.094371013085,02-455-7866,"한우생등심(200g) (50,000원), 육회 (30,000원), 볶음밥 (4,000원), 된장죽 (5,000원)"
비스타워커힐 서울 더 뷔페,4.6,760,"서울 광진구 워커힐로 177 1층
(지번) 광장동 22-1",37.5586287308609,127.11170683593,1670-0006,메뉴 없음
송화산시도삭면 본점,4.1,359,"서울 광진구 뚝섬로27길 48 1층
(지번) 자양동 851-20",37.5379044607344,127.066517439566,02-6052-7826,"어향육슬덮밥 (9,000원), 가지덮밥 (9,000원), 토마토계란덮밥 (9,000원), 궁보계정덮밥 (9,000원), 볶음밥 (8,000원), 새우볶음밥 (9,000원), 도삭면 (9,000원), 충유면 (9,000원), 비빔면 (9,000원), 쇼룽포오(6p) (8,000원), 춴권(5p) (10,000원), 황금꽃빵(8p) (7,000원), 군만두(8p) (9,000원), 호박볼 (8,000원), 유린기 (16,000원), 수주육편 (19,000원), 수주비프 (20,000원), 꿔바로우 (17,000원), 깐펑샤 (18,000원), 향라육슬 (16,000원), 깐꿔감자 (15,000원), 라즈지 (16,000원), 마파두부 (10,000원), 쇼마이(5p) (9,000원), 새우아스파라거스(5p) (9,000원)"
건대우동집,3.8,181,"서울 광진구 아차산로 201 1층
(지번) 화양동 49-11",37.5417521895385,127.066020044205,02-465-0417,"우동 (6,000원), 얼큰우동 (6,500원), 잔치국수 (7,000원), 비빔국수 (7,500원), 열무국수 (8,000원), 쫄면 (7,500원), 짜장 (6,000원), 비빔밥 (6,500원), 제육덮밥 (8,500원), 얼큰어묵우동 (7,500원), 야채김밥 (3,800원), 소고기마요김밥 (4,800원), 매콤소고기마요김밥 (5,000원), 참치김밥 (4,800원), 핫도그소세지마요김밥 (5,500원), 수제돈까스 (9,000원), 치즈돈까스 (9,500원), 국물떡볶이 (6,000원), 야끼만두 (3,500원)"
소사면옥,3.9,175,"서울 광진구 능동로 270 윤중빌딩 1층 101호
(지번) 능동 283-7",37.5540536261941,127.078105698658,02-447-0904,"물냉면 (10,000원), 비빔냉면 (10,000원), 코다리냉면 (11,000원), 떡만두국 (9,000원), 대왕갈비탕 (15,000원), 서울옛날불고기 (16,000원), 냉면사리 (4,000원), 수제만두 (6,000원), 튀김만두 (7,000원), 제주흑돼지 냉제육 (12,000원)"
스시오 건대점,,154,"서울 광진구 능동로 141 2층
(지번) 화양동 3-22",37.5434171697731,127.071993162264,02-463-5955,"연어모듬초밥 （14 pcs） (20,000원), 모듬초밥 （14 pcs） (17,000원), 광어초밥 （14 pcs） (20,000원), 광어 & 생연어초밥 （14 pcs） (20,000원), 음료수 (1,000원)"
성수완당 본점,4.4,"1,322","서울 광진구 아차산로26길 13 1층
(지번) 자양동 10-1",37.5406799245384,127.066154766811,0507-1448-5243,"해장 완당면 (12,000원), 성수 완당면 (9,500원), 온면 (8,000원), 들기름골동면 (10,000원), 들기름골동반 (10,000원), 수제가지 만두 & 샐러드 (12,000원), 바질로제 돈까스 (12,000원), 촉촉바삭 돈까스 (10,000원), 매운완당면 (10,000원), 수제가지만두 (10,000원), 로제치킨새우돈까스 (15,800원), 청양에그마요치킨새우돈까스 (15,800원), 해장완당국밥 (12,000원), 성수온면 (8,000원)"
일품대가삼계탕,3.6,61,"서울 광진구 아차산로 358 1층
(지번) 자양동 219-7",37.5365373646391,127.082393375415,02-444-2081,"삼계탕 (16,000원), 흑임자들깨삼계탕 (17,000원), 약한방삼계탕 (17,000원), 산삼약한방삼계탕 (20,000원), 한방닭죽 (17,000원), 닭볶음탕(중) (30,000원), 매운 화 닭발 (12,000원)"
모두랑,3.6,311,"서울 광진구 자양로28길 24 1층
(지번) 구의동 250-35",37.5420666537366,127.085515130359,02-457-1178,"쌀속치즈떡볶이 (3,500원), 치즈떡볶이 (3,000원), 떡볶이 (2,500원), 볶음밥 (2,000원), 물냉면 (4,000원)"
콩예원,4.0,80,"서울 광진구 아차산로78길 75
(지번) 광장동 102",37.5515973987517,127.110984517421,02-444-3331,"두루치기 (20,000원), 청국장 정식 (13,000원), 쌈정식 (36,000원), 수육정식 (36,000원), 떡갈비정식 (17,000원), 묵밥 (11,000원), 감자전 (11,000원), 해물파전 (19,000원), 떡갈비 (18,000원), 두부김치 (20,000원), 수육보쌈 (32,000원), 도토리묵 (11,000원), 코카콜라 캔（355mL） (2,000원), 스프라이트 캔（355mL） (2,000원)"
로바타니카이,4.2,82,"서울 광진구 아차산로51길 39 2층
(지번) 구의동 252-77",37.5387928458995,127.084800821084,02-452-5222,"다랑어 타다키 (13,000원), 옥돔구이 (25,000원), 시샤모구이 (4,000원), 뽈락구이 (8,000원), 생물한치구이 (13,000원), 전복구이(2개) (15,000원), 닭다리살구이 (7,000원), 닭목살구이 (10,000원), 바비큐폭립구이 (25,000원), 삼겹살쪽파말이 (8,000원), 삼겹대파꼬치 (8,000원), LA갈비 와후소스 (15,000원), 소세지구이 (8,000원), 알배추 오일구이 (12,000원), 초당옥수수 구이 (8,000원), 명란구이 (10,000원), 오니기리 (4,000원), 바지락맑은탕 (13,000원), 해물라면 (12,000원), 돼지고기 멜젖파스타 (13,000원)"
스타벅스 구의DT점,4.4,30,"서울 광진구 광나루로 519
(지번) 구의동 67-7",37.5453065761171,127.087213258945,1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
최원석의돼지한판 광장점,3.8,"2,499","서울 광진구 아차산로 478 1층
(지번) 구의동 199-15",37.5403179250826,127.095033838359,02-447-4544,"숙성삼겹살 (160g) (16,000원), 숙성주먹고기 (160g) (16,000원), 주먹고기+삼겹살 (500g) (50,000원), 가브리살 (160g) (19,000원), 항정살 (160g) (21,000원)"
버거킹 군자능동점,3.3,17,"서울 광진구 능동로 245 1층
(지번) 군자동 235",37.5522322050293,127.076537319859,070-7462-6703,"블랙 바비큐 와퍼 (가격정보 없음), 블랙 바비큐 콰트로 치즈와퍼 (가격정보 없음), 불맛 더블치즈앤베이컨 버거 (가격정보 없음), 통새우 와퍼 (가격정보 없음), 몬스터 와퍼 (가격정보 없음), 두툼 버거 (가격정보 없음), 오리지널스 화이트 페타 (가격정보 없음), 스파이시 풀드비프 와퍼 (가격정보 없음), 풀드비프 와퍼 (가격정보 없음), 갈릭불고기 와퍼 (가격정보 없음), 불고기 와퍼 (가격정보 없음), 비프&슈림프버거 (가격정보 없음), 와퍼 (가격정보 없음), 치즈와퍼 (가격정보 없음), 치킨킹BLT (가격정보 없음), 콰트로치즈와퍼 (가격정보 없음), 통새우슈림프버거 (가격정보 없음)"
양숙이네,4.3,44,"서울 광진구 자양번영로 74
(지번) 자양동 804",37.5360320240083,127.076731320806,02-444-5775,"김치찌개 (9,000원), 두루치기 (2인) (14,000원), 삼겹살 (200g) (13,000원), 낙지볶음 (30,000원)"
미가담,4.3,36,"서울 광진구 자양로 165 1층
(지번) 구의동 254-114",37.5423750775657,127.083865590512,02-2201-9595,"보리밥제육정식 (13,000원), 보리밥자반정식 (14,000원), 보리밥 (9,000원), 자반고등어 (9,000원), 육개장 (8,000원), 순두부 (7,000원), 고등어조림(2인이상주문) (10,000원), 뚝배기불고기 (10,000원), 콩국수(계절메뉴) (8,000원), 오리로스(예약주문) (55,000원)"
딸부자네 건대역점,3.2,39,"서울 광진구 동일로22길 71
(지번) 화양동 47-73",37.5415074065133,127.068206835338,02-463-8663,"낙지볶음 (15,000원), 딸불백정식 (12,000원), 계란찜 (8,000원), 소불백정식 (14,000원), 김치찌개 (12,000원), 물냉면 (10,000원), 비빔냉면 (10,000원), 옛날도시락 (5,000원), 딸불백 곱빼기 (17,000원), 소불백 곱빼기 (20,000원), 매콤한 껍데기 (12,000원), 튤립닭발 (19,000원), 튤립닭발세트 (29,000원), 두부와 햄구이 (12,000원), 감자전 (15,000원), 김치전 (15,000원), 계란말이 (8,000원), 고추튀김 (8,000원), 옛날소세지 (8,000원), 계란후라이 (1,000원), 공기밥 (1,500원), 야채추가 (2,000원), 바꿈도시락 (4,000원), 코카콜라 (2,000원), 코카콜라 제로 (2,000원), 스프라이트 (2,000원), 처음처럼 (5,000원), 참이슬 후레쉬 (5,000원), 카스 (6,000원), 테라 (6,000원)"
가츠시 건대점,4.5,73,"서울 광진구 광나루로 418
(지번) 화양동 498-1",37.5463689456783,127.075718046738,02-444-2355,"안심돈까스 (9,500원), 등심 돈까스 (9,000원), 생선까스 (9,000원), 모듬까스 (11,500원), 철판돈까스 (10,000원), 돈까스김치나베 (10,000원), 소바정식 (11,500원), 뚝배기우동정식 (11,500원), 판모밀(자루소바) (8,500원), 냉모밀 (8,500원), 에비우동 (8,500원)"
레이디언트(RADIANT),3.8,4,"서울 광진구 능동로38길 41
(지번) 중곡동 142-36",37.5571006937863,127.082112473969,02-2201-0201,"아메리카노 (4,000원), 카페라떼 (4,500원), 바닐라라떼 (5,000원), 아인슈페너 (5,000원), 헤이즐넛라떼 (5,000원), RRR커피 (5,500원), RRR쉐이크 (5,500원), 제주레몬에이드 (5,500원), 자몽에이드 (5,500원), 사과에이드 (5,500원), 오렌지자몽주스 (5,500원), 쑥밀크 (5,000원), 제주말차 (5,500원), 발로나초코 (5,000원), 냉차 (5,000원), 따뜻한과일차(자몽,사과) (5,500원), 프랜치얼그레이 (5,000원), 카모마일 (5,000원), 페퍼민트 (5,000원), packs a peach (5,000원)"
어머니감자탕 중곡본점,4.1,93,"서울 광진구 능동로 353 1층
(지번) 중곡동 163-22",37.5611541322485,127.081413043665,02-497-5753,"뼈다귀감자탕(소) (25,000원), 김치감자탕(소) (25,000원), 콩감자탕 (25,000원), 묵은지뼈찜(소) (27,000원), 매운갈비찜(대) (40,000원), 뼈다귀해장국 (7,000원), 우거지해장국 (6,000원)"
정통집 건대점,2.7,103,"서울 광진구 동일로24길 95 1층
(지번) 화양동 11-14",37.5425364395128,127.070203014057,02-469-6432,"특미볶음밥 (3,000원), 돼지김치구이(소) (27,000원), 꽃껍데기 (9,000원), 비빔국수 (6,000원)"
능동아구찜,,"1,215","서울 광진구 천호대로 544 1, 2층
(지번) 군자동 473-18",,,02-467-9350,"아구찜 (변동가격), 해물찜 (변동가격), 아구수육 (변동가격), 아구탕 (변동가격), 아구탕지리 (변동가격), 해물탕 (변동가격), 꽃게찜 (변동가격), 꽃게탕 (변동가격), 아구탕(점심메뉴) (12,000원)"
우렁쌈밥,3.6,20,"서울 광진구 능동로38길 31 1층
(지번) 중곡동 142-35",37.5572680644705,127.081642637356,02-452-1164,"가정식백반 (7,000원), 우렁쌈밥 (11,000원), 김치찌개 (8,000원), 제육볶음 (8,000원)"
뽕사부,3.6,"1,780","서울 광진구 아차산로 205
(지번) 화양동 49-12",37.541682066979,127.066385691348,02-462-1008,"짬뽕+탕수육 (미니) (25,000원), 크림짬뽕+군만두 (4개) (19,500원), 짜장 (9,500원), 볶음밥 (11,000원), 짬뽕 (12,500원), 육개장 짬뽕밥 (13,000원), 짜장+탕수육 (미니) (22,000원), 짬짜면+탕수육(미니) (25,500원), 짬뽕밥+탕수육 (미니) (25,500원), 매운짬뽕 (13,000원), 탕수육 (18,000원), 짜장+군만두 (4개) (14,000원), 짬뽕+군만두 (4개) (17,000원), 처음처럼 (4,000원), 참이슬 후레쉬 (4,000원), 진로이즈백 (4,000원), 청하 (5,000원), 새로 (4,000원), 별빛청하 (5,000원), 일품진로 (25,000원), 카스 (5,000원), 테라 (5,000원), 칭따오 (6,000원), 연태고량주 (중) (15,000원), 공부가주 (중) (15,000원), 설원 (대) (20,000원), 이과두주 (5,000원), 연태고량주 (대) (30,000원), 공부가주 (대) (30,000원), 연태고량주 (소) (8,000원)"
메밀의정석,3.8,70,"서울 광진구 능동로4길 27 1층
(지번) 자양동 553-3",37.533123273958,127.069076370574,,"메밀 물 막국수 (8,000원), 메밀 비빔 막국수 (8,000원), 메밀 회 막국수 (9,000원), 냉 모밀 소바 (9,000원), 판 모밀 소바 (9,000원), 도토리 묵사발 (9,000원), 도토리 묵밥 (9,000원), 옹심이 들깨 메밀 칼국수 (계절메뉴) (9,000원), 들깨 메밀 칼국수 (계절메뉴) (8,000원), 옹심이 메밀 칼국수 (계절메뉴) (8,000원), 메밀 칼국수 (계절메뉴) (7,000원), 삼색 만두국 (계절메뉴) (8,000원), 왕 만두국 (계절메뉴) (9,000원), 꿩 만두국 (계절메뉴) (8,000원), 들기름 막국수 (9,000원), 메밀 전병 (8,000원), 한방 수육 (20,000원), 회 무침 (20,000원), 삼색 만두 (9,000원), 왕 만두 (7,000원), 감자 만두 (6,000원), 김치 만두 (6,000원), 메밀 만두 (6,000원)"
제주탐하리,4.1,76,"서울 광진구 천호대로101길 11 1층
(지번) 중곡동 612-3",37.5597321422095,127.074652963936,02-461-2352,"목살비계 (150g) (16,000원), 근고기 (600g) (52,000원), 김치찌개 (8,000원), 고추장찌개 (8,000원), 비빔국수 (6,000원)"
전통춘천닭갈비,3.6,24,"서울 광진구 능동로31길 21
(지번) 군자동 475-8",37.5558781539926,127.07727215256,02-462-2005,"닭갈비(1인분) (15,000원)"
방이샤브샤브칼국수 건대점,3.5,67,"서울 광진구 동일로20길 100 1층
(지번) 자양동 5-10",37.5397633809012,127.068914581683,02-469-6633,"버섯칼국수 (10,000원), 샤브샤브세트메뉴 (1인분) (13,500원), 전주비빔밥 (8,000원), 돌솥비빔밥 (9,000원), 칼국수용샤브샤브 (9,000원)"
동대문곱창,3.8,132,"서울 광진구 뚝섬로27길 37 1층
(지번) 자양동 845-10",37.5375178585898,127.066005335728,02-461-2539,"곱창 (12,000원), 오돌뼈 (12,000원), 치즈곱창 (14,000원), 계란탕 (7,000원), 치즈계란말이 (15,000원), 꼬막 (20,000원), 닭볶음탕 (35,000원), 닭꽃게탕 (50,000원), 곱도리탕 (40,000원), 곱창사리 (5,000원)"
커피베리,3.7,2,서울 광진구 구의동 3-11,37.5547755916234,127.101977094567,070-5228-1663,"아메리카노 (4,500원), 카페라떼 (5,500원), 카푸치노 (5,500원), 바닐라라떼 (5,500원), 카라멜 마끼아또 (5,500원), 연유라떼 (5,500원), 페퍼민트 (4,500원), 캐모마일 (4,500원), 히비스커스&로즈힙 (5,000원), 국화차 (4,500원), 대추차 (4,500원), 유자차 (4,500원), 자몽티 (4,500원), 딸기 스무디 (6,500원), 아이스티 (4,500원), 밀크코코아 (5,000원), 녹차라떼 (5,500원), 에이드(레몬.자몽,청포도) (6,000원), 크로플 (4,000원), 핫도그 (6,000원), 카야토스트&아메리카노 set (6,500원), 눈꽃빙수(소) (7,000원), 눈꽃빙수(대) (11,000원)"
시래마을,4.7,31,"서울 광진구 아차산로 431 강변에스케이뷰 상가3동 1층 104~105호
(지번) 구의동 667",37.5386539726559,127.090190805314,02-444-4456,"시래마을 모둠세트 (70,000원), 보쌈 (중) (30,000원), 갈비찜 (중) (45,000원), 시래기 해물파전 (18,000원), 감자전 (12,000원), 들깨시래기 (13,000원), 수육정식 (18,000원), 시래기고등어정식 (18,000원), 갈비찜정식 (22,000원)"
롬곡,4.5,11,"서울 광진구 광나루로17길 18 1층
(지번) 군자동 371-5",37.5484715575976,127.072640221993,070-4078-4432,"스무디(딸기/블루베리/키위) (5,000원), 요거트스무디(플레인/딸기/블루베리) (5,300원), 아이스크림와플 (11,500원), 스페샬초코와플 (12,500원), 플레인와플 (6,900원), 블루베리와플 (7,900원), 플레인크림치즈베이글 (3,200원), 블루베리크림치즈베이글 (3,200원), 수제팥빙수 (11,900원), 딸기빙수 (13,900원), 녹차빙수 (12,900원), 밀크티빙수 (12,900원), 스트로베리와플 (8,900원), 스트로베리 초코와플 (10,900원), 스트로베리 아이스플레이크 (13,900원), 초코와플 (7,900원)"
동경규동 건대점,4.2,47,"서울 광진구 아차산로 238 1층
(지번) 자양동 7-1",37.5399829261045,127.069577729358,02-3409-0999,"규동메가콤보 (9,900원), 숙성등심가츠동 (8,700원), 규동 (6,500원), 치즈김치가츠동 (9,700원)"
팀스쿡 구의점,4.3,18,"서울 광진구 광나루로50길 10 1층
(지번) 구의동 202-16",37.5424762304318,127.093616159333,02-447-0880,"포모도로 (15,000원), 아마트리치아나 (15,000원), 크로산테 (16,000원), 디마레 토마토 (17,000원), 스캄피 (16,000원)"
미분당 건대점,3.4,103,"서울 광진구 군자로3길 27 1층
(지번) 화양동 12-42",37.544184192274,127.070042519317,070-5103-9794,"차돌박이 쌀국수 (10,500원), 양지 쌀국수 (12,000원), 차돌양지 쌀국수 (12,500원), 차돌양지힘줄쌀국수 (13,000원), 힘줄쌀국수 (14,000원), 코카콜라 (500mL) (2,500원), 스프라이트 (500mL) (2,500원), 제로콜라 500mL (2,500원)"
안동참찜닭 본점,4.6,123,"서울 광진구 동일로20길 117 1층
(지번) 자양동 1-17",37.5395830242692,127.069947243006,02-499-3530,"안동찜닭（소） (23,000원), 안동찜닭（중） (34,000원), 안동찜닭（대） (45,000원), 순살찜닭（소） (25,000원), 순살찜닭（중） (37,000원), 순살찜닭（대） (49,000원), 쪼림닭 (35,000원), 화닭만두 (8,000원), 메밀전병 (10,000원), 찐만두 (8,000원), 꼬무리만두 (8,000원), 감자사리 (2,000원), 당면사리 (2,000원), 치즈떡사리 (3,000원), 공기밥 (1,000원), 치즈토핑 (4,000원)"
힘찬갯벌낙지,4.2,234,"서울 광진구 능동로37길 6
(지번) 중곡동 648-14",37.558190113832,127.079576569907,02-461-3133,"산낙지 탕탕이 (30,000원), 육회탕탕이 (45,000원), 산낙지초무침 (45,000원), 산낙지볶음 (45,000원), 산낙지마른연포 (45,000원), 산낙지연포탕 (49,000원), 산낙지전골 (49,000원), 문어숙회 (25,000원), 문어마늘숙회 (25,000원), 문어초무침 (30,000원), 참소라 (30,000원), 참소라초무침 (35,000원), 오늘의 모듬 회 (소) (45,000원), 산우럭탕 (30,000원), 매생이탕 (13,000원)"
미친생고기 군자역점,3.2,26,"서울 광진구 능동로 317-1
(지번) 중곡동 648-16",37.5581693420838,127.079782417594,02-6408-7142,"꽃등심(200g) (13,900원), 소갈비살(1인분)(200g) (20,000원), 육회(100g) (7,000원)"
천미향,2.9,270,"서울 광진구 능동로 237 2층
(지번) 군자동 249",37.5513250013994,127.076101717325,02-464-8088,"유니자장면 (8,000원), 간짜장 (9,000원), 해물쟁반짜장 (20,000원), 짬뽕 (9,000원), 삼선우동 (11,000원), 볶음짬뽕 (12,000원), 사천탕면 (11,000원), 중국식냉면 (11,000원), 냉짬뽕 (11,000원), 기스면 (8,000원), 낙지짬뽕 (13,000원), 차돌짬뽕 (13,000원), 자연송이덮밥 (18,000원), 잡탕밥 (16,000원), 게살볶음밥 (11,000원), 고추잡채밥 (13,000원), 누룽지탕밥 (12,000원), 새우볶음밥 (9,000원), 짬뽕밥 (10,000원), 군만두 (7,000원), 물만두 (7,000원), 어향동고 (소) (35,000원), 류산슬 (소) (33,000원), 양장피잡채 (소) (30,000원), 당면잡채 (소) (25,000원), 해물누룽지탕 (소) (38,000원), 새우두부 (소) (25,000원), 마파두부 (소) (25,000원), 게살두부 (소) (30,000원), 오화구육(동파육) (소) (30,000원), 사천식탕수육 (소) (25,000원), 탕수육 (소) (20,000원), 라조육 (소) (28,000원), 깐풍육 (소) (28,000원), 찹쌀탕수육 (22,000원), 깐풍큰새우 (13,000원), 깐소큰새우 (13,000원), 크림중새우 (소) (30,000원), 깐소중새우 (소) (30,000원)"
난바다스시 구의본점,3.6,75,"서울 광진구 자양로 109 구의현대홈시티 1층 106,107호
(지번) 자양동 779-8",37.5374066951935,127.083099910723,02-457-9666,"초밥1접시 (1,900원)"
내가찜한닭 건대점,3.8,24,"서울 광진구 아차산로33길 63
(지번) 화양동 12-30",37.5430195455351,127.070973144286,02-464-1238,"(New)순살 로제(파)스타 찜닭 (25,000원), 순살안동찜닭 (23,000원), (뼈)매콤고추장찜닭 (23,000원), 매콤순살고추장찜닭 (23,000원), 치즈순살고추장찜닭 (27,000원), 치즈순살안동찜닭 (27,000원), (뼈)안동찜닭 (23,000원), 공기밥 (1,000원), 음료수 355mL (1,500원)"
고기대통령 본점,3.9,60,"서울 광진구 능동로 91 2층
(지번) 자양동 2-1",37.5392693309745,127.070040410949,02-462-9080,"유아 (4,900원), 점심할인 (20,900원), 성인 (23,900원), 초등학생 (14,900원), 물냉면 (6,000원), 비빔냄면 (6,000원)"
홍도초밥,4.3,78,"서울 광진구 아차산로29길 58
(지번) 화양동 10-24",37.5432754300681,127.06945665811,02-466-1217,"특모듬 초밥 14pcs (25,000원), 모듬 초밥 12pcs＋2p（랜덤）=14pcs (20,000원), 롤＋모듬초밥 12pcs (22,000원), 특모듬사시미 (60,000원), 모듬사시미 (50,000원), 참치사시미 (81,000원), 참치초밥 12pcs＋2p（랜덤）=14pcs (30,000원), 연어롤 (17,000원), 연어 (5,000원), 연어아부리 (7,000원), 특덮밥 (21,000원), 물회 (25,000원), 알밥 (12,000원), 연어6p＋광어6p＋2p（랜덤）=14pcs (33,000원), 광어초밥 12pcs＋2p（랜덤）=14pcs (32,000원), 연어초밥 12pcs＋2p（랜덤）=14pcs (31,000원), 연어아부리 12pcs＋2p（랜덤）=14pcs (33,000원), 참이슬 후레쉬 (4,000원), 참이슬 오리지널 (4,000원), 처음처럼 (4,000원), 진로이즈백 (4,000원), 새로 (4,000원), 청하 (5,000원), 백화수복 원컵 (4,000원), 카스 (4,500원), 테라 (4,500원), 매화수 (6,000원), 센 (7,000원), 나마죠죠 (13,000원), 간바레오또상 (32,000원)"
윤미숙이네,5.0,15,"서울 광진구 뚝섬로30길 29
(지번) 자양동 553-228",37.5348983081752,127.066933395878,010-4242-4992,"해물누룽지탕 (가격정보 없음), 매운갈비찜 (가격정보 없음), 소소한 해물탕 (가격정보 없음), 근사한 알탕 (가격정보 없음), 소심한 닭갈비 (가격정보 없음)"
본가한우생고기,4.8,21,"서울 광진구 천호대로112길 19 1층
(지번) 능동 235-18",37.5551994736524,127.081368765479,02-456-6900,"꽃등심(200g) (34,000원), 안심(200g) (38,000원), 채끝등심(200g) (34,000원), 살치살(200g) (42,000원), 육회 (300g) (30,000원)"
