이름,평점,리뷰수,주소,위도,경도,전화번호,메뉴
카페청량,4.0,169,"서울 동대문구 홍릉로3길 18 1층
(지번) 제기동 478-5",37.5818416365279,127.04357625133,070-8796-9151,"추억의 도시락 티라미수 케이크 (9,500원), 아메리카노 (4,000원), 제주 말차라떼 (5,500원), [여름 시즌 한정] 미숫가루 팥빙수 (13,500원), [한상차림] 추억의 도시락 디저트 + 주전다 다방 커피 (16,000원), 유기농 작두콩차 (5,000원), 인절미 머랭쿠키 (4,000원), [여름시즌 한정] 수박주스 (6,800원), [여름 시즌 한정] 참외라떼 (6,800원), [가을시즌 한정] 토마토주스 (6,800원), [가을시즌 한정] 옥수수라떼 (6,800원)"
맥도날드 장안사거리점,2.6,32,"서울 동대문구 답십리로 291-1
(지번) 장안동 308-4",37.572538710473,127.072640611753,070-7017-6857,"한입초코츄러스3조각 (가격정보 없음), 맥스파이시 상하이 투움바 (가격정보 없음), 슈비 투움바 (가격정보 없음), 더블 쿼터파운더 치즈 (가격정보 없음), 맥스파이시 상하이 버거 (가격정보 없음), 토마토 치즈 비프 버거 (가격정보 없음), 빅맥 (가격정보 없음), 트리플 치즈버거 (가격정보 없음), 1955 버거 (가격정보 없음), 더블 불고기 버거 (가격정보 없음), 불고기 버거 (가격정보 없음), 슈슈 버거 (가격정보 없음), 슈비 버거 (가격정보 없음), 베이컨 토마토 디럭스 (가격정보 없음), 치즈버거 (가격정보 없음), 더블 치즈버거 (가격정보 없음), 햄버거 (가격정보 없음), 드립 커피 (가격정보 없음), 해쉬 브라운 (가격정보 없음), 후렌치 후라이 (가격정보 없음), 맥너겟 (가격정보 없음), 아메리카노 (가격정보 없음)"
허파식당,4.0,91,"서울 동대문구 왕산로26가길 17 1층
(지번) 용두동 52-12",37.5771916402658,127.037440366213,02-924-4119,"소허파전골 (대) (35,000원), 소허파전골 (중) (25,000원), 소허파전골 (소) (20,000원)"
원조골뱅이전문점,4.0,131,"서울 동대문구 왕산로37길 7 1층
(지번) 청량리동 769-1",37.5802904072345,127.044030908067,02-959-6131,"통골뱅이(대) (25,000원), 무침골뱅이 (20,000원), 골낙볶음 (25,000원), 골낙볶음밥 (25,000원), 계란말이 (10,000원)"
북배산흑염소요리,4.9,3,"서울 동대문구 장한로 68 JB타워 1층
(지번) 장안동 362-1",37.5668325399007,127.068551041724,02-2246-6610,"흑염소 사골탕 (25,000원), 흑염소 우거지탕 (25,000원), 흑염소수육 (1인분) (45,000원), 흑염소전골 (1인분) (40,000원), 흑염소무침 (1인분) (40,000원), 흑염소껍질무침 (25,000원)"
청량리함흥냉면,4.2,31,"서울 동대문구 홍릉로5길 15-3 1층
(지번) 제기동 465-10",37.582428474181,127.04352043914,02-960-6761,"회냉면 (10,000원), 냉면 (8,000원), 감자만두 (5,000원), 홍어회 (13,000원), 떡만두 (겨울메뉴) (8,000원), 만두국 (겨울메뉴) (8,000원), 사리 (3,000원)"
카페시사,4.0,176,"서울 동대문구 전농로 217 1층
(지번) 전농동 123-1",37.5835069447802,127.053238266914,,"생과일 에이드 (5,500원), 생과일 주스 (5,800원), 카페라떼 (4,600원), 바닐라빈라떼 (5,300원), 수제 카라멜라떼 (5,300원), 카카오라떼 (5,500원), 연유크림라떼 (5,300원), 흑임자크림라떼 (5,500원), 생초콜릿라떼 (5,300원), 라임 모히또 (5,200원), 그린티 초코칩 스무디 (6,000원), 플레인 요거트 스무디 (5,800원), 딸기 치즈 요거트 스무디 (6,000원), 딸기 바나나 스무디 (6,000원), 플레인 베이글 + 플레인 크림치즈 + 아메리카노 세트 (7,100원), BLT 샌드위치 + 블랜드 아메리카노 세트 (7,500원)"
더테이블,3.5,40,"서울 동대문구 회기로 14 1층
(지번) 제기동 1213",37.5910088520518,127.037909706614,02-928-5097,"리코타 깔죠네 샐러드 (18,500원), 버팔로 마르게리타 피자 (17,500원), 그라미네 로제 파스타 (19,500원), 마레 리소또 (24,000원), 등심 스테이크 (250g) (49,000원)"
신가네왕코등갈비,4.5,57,"서울 동대문구 천호대로 67
(지번) 용두동 118-81",37.5741174999497,127.031045540269,02-924-3042,"등갈비 (1인분) (16,000원), 돼지갈비 (1인분) (16,000원), 껍데기 (1인분) (9,000원), 새우 (10마리) (14,000원)"
동해해물탕,5.0,8,"서울 동대문구 왕산로2길 32 1층
(지번) 신설동 102-37",37.5749934369078,127.025853172345,02-923-1688,"생태탕 (가격정보 없음), 해물탕 (0원), 낙지 (가격정보 없음), 갈치조림 (가격정보 없음), 볼테기해장국 (가격정보 없음)"
보경벌교참꼬막 본점,4.0,41,"서울 동대문구 한천로14길 71 1층
(지번) 장안동 377-4",37.5665410157047,127.066755126509,02-2241-9966,"꼬막돌솥비빔밥 (8,000원), 매생이 (10,000원), 꼬막강된장 (7,000원), 초무침비빔밥 (8,000원), 꼬막냉면 (7,000원), 굴떡국 (6,000원), 황태해장국 (6,000원), 굴국탕 (6,000원), 꼬막비빔밥 (6,000원), 제육덮밥 (6,000원), 돼지불백 (6,000원), 시골시래기탕 (6,000원), 순두부 (5,000원), 꽁치찌개 (5,000원), 세꼬막정식 (15,000원), 연잎꼬막정식 (16,000원), 세꼬막쌈밥정식 (18,000원), 참꼬막정식 (30,000원), 참꼬막쌈정식 (35,000원), 꼬막과 낙지볶음 (15,000원)"
스타벅스 경동1960점,4.3,"2,263","서울 동대문구 고산자로36길 3 경동시장 본관 3,4층
(지번) 제기동 1019",37.5790377655561,127.039142935818,1522-3232,"아이스 슈크림 라떼 (6,500원), 슈크림 라떼 (6,500원), 스타벅스 딸기 라떼 (6,500원), 슈크림 쿠키 망고 라떼 (6,500원), 오늘의 커피 (4,500원), 카푸치노 (5,200원), 카페 라떼 (5,200원), 카페 모카 (5,700원), 카페 아메리카노 (4,700원), 카라멜 마키아또 (6,100원), 화이트 초콜릿 모카 (6,100원), 스타벅스 돌체 라떼 (6,100원), 자바 칩 프라푸치노 (6,500원), 망고 바나나 블렌디드 (6,600원), 아이스 자몽 허니 블랙 티 (5,900원), 자몽 허니 블랙 티 (5,900원), 콜드 브루 (5,100원), 디카페인 카페 아메리카노 (5,000원), 디카페인 카페 라떼 (5,500원), 제주 말차 라떼 (6,100원), 돌체 콜드 브루 (6,000원)"
육미제당 장한평역점,4.3,181,"서울 동대문구 장한로 21 1층
(지번) 장안동 431-4",37.5634298519271,127.065512064609,02-3394-5250,"양념 대장갈비 (가격정보 없음), 텍사스스테이크 대장갈비 (가격정보 없음), 삼겹살 (가격정보 없음), 프렌치랙 (가격정보 없음), 목전지 (가격정보 없음), 숯불닭갈비 (가격정보 없음), 수제떡갈비 (가격정보 없음), 국물떡볶이 (가격정보 없음), 콤비네이션피자 (가격정보 없음), 치즈피자 (가격정보 없음), 모듬튀김 (가격정보 없음), 쌈채소 (가격정보 없음), 야채볶음밥 (가격정보 없음), 치킨 (가격정보 없음), 잡채 (가격정보 없음), 물냉면 (가격정보 없음), 비빔냉면 (가격정보 없음), 된장찌개 (가격정보 없음)"
팔삼,3.1,64,"서울 동대문구 하정로 53 1층
(지번) 신설동 98-33",37.5756951991698,127.026361927288,02-925-5945,"탕수육셋트 짜장1 (21,000원), 탕수육셋트 짬뽕1 (23,000원), 탕수육셋트 볶음밥1 (23,000원), 탕수육셋트 간짜장1 (23,000원), 6셋트（탕수육＋쟁반짜장1인） (24,000원), 짜장면 (7,000원), 사골삼선짬뽕 (13,000원), 간짜장 (8,000원), 볶음밥 (9,000원), 삼선짬뽕밥 (13,000원), 탕짜면 (12,000원), 탕볶밥 (12,000원), 1셋트 탕수육＋짜장2 (28,000원), 2셋트（탕수육＋짜장＋짬뽕） (30,000원), 3셋트（탕수육＋짬뽕2 (32,000원), 4셋트（깐풍기＋짜장1 (32,000원), 5셋트（양장피＋짜장1 (32,000원), 깐쇼새우셋트＋짜장1 (30,000원), 탕수육세트고추쟁반1인 (25,000원), 양장피 ＋짬뽕1 (32,000원), 깐풍기＋짬뽕1 (32,000원), 깐쇼새우＋짬뽕1 (32,000원), 짬뽕국물 (1,500원), 사골짬뽕 (9,000원), 삼선짜장 (10,000원), 삼선우동 (13,000원), 군만두 (6,000원), 물만두 (6,000원), 매운짜장 (9,000원), 매운짬뽕 (9,000원)"
투썸플레이스 청량리점,3.4,43,"서울 동대문구 고산자로32길 78 한양수자인 아트포레스트 청량리 상업시설 1층 121~127호
(지번) 용두동 39-1",37.5775880431542,127.042841437254,02-2138-3776,"아메리카노(R) (4,500원), 카페라떼(R) (5,000원), 바닐라라떼(R) (5,500원), 카페모카(R) (5,500원)"
봉평메밀막국수,3.1,19,"서울 동대문구 한천로 106 1층
(지번) 장안동 162-9",37.5705495100362,127.065204859921,02-2242-1346,"물막국수 (보) (8,500원), 비빔막국수 (보) (8,500원), 보리밥 (7,000원), 메밀칼국수 (7,500원), 메밀수제비 (7,500원)"
오광수산,3.0,45,"서울 동대문구 망우로14길 28 1층
(지번) 휘경동 293-155",37.589072724023,127.060732014372,02-2247-9485,"전략메뉴（광어＋오징어＋멍게＋새우튀김） (29,000원), 광어 (35,000원), 우럭 (39,000원), 연어 (35,000원), 모듬회 (39,000원), 대방어 (39,000원), 광어＋연어 (39,000원), 광어＋우럭 (42,000원), 광어＋대방어 (49,000원), 산오징어회 (25,000원), 도다리 (52,000원), 우럭＋연어 (42,000원), 우럭＋대방어 (49,000원), 참돔 (47,000원), 농어 (37,000원), 멍게 (17,000원), 해삼 (17,000원), 개불 (17,000원), 멍게,해삼 (22,000원), 멍게,개불 (22,000원), 멍게,해삼,개불 (32,000원), 산낙지 (17,000원), 전복 3마리 (17,000원), 산낙지,전복 (27,000원), 산문어 (32,000원), 랍스타 500g（1인） (37,000원), 자숙새우 15마리 (17,000원), 자숙소라 약 10미 (17,000원), 오징어 물회（1인） (35,000원), 모듬회 물회（1인） (22,000원)"
오뚜기부대찌개,4.2,16,"서울 동대문구 휘경로 6-5
(지번) 이문동 288-47",37.5959003956359,127.060818638956,02-968-0256,"오뚜기 부대찌개 1인분（비조리） (10,000원), 부대찌개（비조리） (17,000원)"
그릭데이 경희대점,4.5,11,"서울 동대문구 경희대로6길 11-1
(지번) 회기동 3-75",37.5932702273292,127.053354375597,,"싱글 (3,900원), 브라우니 (3,400원), 블루베리 드링크 (4,500원), 싱글 트리플 (5,900원), 싱글 퀀터플 (6,900원), 더블 (4,900원), 더블 트리플 (6,900원), 더블 퀀터플 (7,900원), 베이지 (6,500원), 아쿠아 (6,500원), 망고 그릭드링크 (4,500원), 노슈가사과즙 (2,000원), 요거크림빵 (3,200원), 시그니처 500g (12,900원), 쌀 그래놀라 200g (7,000원), 귀리 그래놀라 200g (7,000원), 쌀／귀리 그래놀라 200g (7,000원), 코코넛청크 100g (4,000원), 코코넛청크 200g (8,000원), 건무화과 100g (3,000원), 건무화과 200g (6,000원)"
나라족발,2.7,12,"서울 동대문구 홍릉로1길 41
(지번) 제기동 635-5",37.5803801078274,127.042663257839,02-962-8967,"왕족발 (18,000원), 양념편육1근 (6,000원), 족발 작은것 (10,000원), 머릿고기 1근(400g) (6,000원)"
노브랜드버거 경희대점,3.8,16,"서울 동대문구 회기로 144 1-2층
(지번) 회기동 60-26",,,02-957-4910,"통마늘 베이컨 버거세트 (8,700원), 멕시칸 칠리 치즈팩 (13,800원), 멕시칸 칠리 치즈 버거 (6,800원), 치킨 시저 샐러드 콤보 (7,600원), 허브순살치킨런（M） (10,600원), 미트마니아 1인팩 (12,000원), 시그니처 1인팩 (13,300원), 칠리 시그니처팩 (17,100원), 시그니처 투게더팩 (16,600원), NBB어메이징 버거세트 (9,000원), 어니언 링（6조각） (3,500원), 통마늘 베이컨 버거 (6,300원), 치폴레 핫치킨 버거 (4,800원), 그릴드불고기 버거 (3,700원), 멕시칸 칠리 치즈 1인팩 (11,500원), 시그니처 파티팩 (21,200원), 트리플 베이컨 버거세트 (9,400원), 미트마니아 버거세트 (9,400원), 멕시칸 칠리 치즈 버거세트 (9,200원), 더블치즈 베이컨 시그니처 버거세트 (8,700원), 메가바이트 버거세트 (8,200원), 메가바이트 레드 버거세트 (8,200원), 코울슬로치킨 버거세트 (8,100원), NBB시그니처 버거세트 (7,900원), 더블 그릴드 불고기 버거세트 (7,700원), 치폴레 핫치킨 버거세트 (7,200원), NBB오리지널 버거세트 (7,100원), 갈릭앤갈릭 버거세트 (7,000원), 그릴드불고기 버거세트 (6,200원), 오리지널 새우 세트 (7,900원)"
안흥갈비 본점,4.6,54,"서울 동대문구 장한로 153
(지번) 장안동 306-1",37.574157188833,127.071572767872,02-2246-7896,"돼지갈비(250g) (16,000원), 양념목살(250g) (14,000원), LA갈비(250g) (19,000원), 삼겹살(200g) (14,000원)"
양지함박왕돈까스,2.7,35,"서울 동대문구 장한로 194 1층
(지번) 장안동 313-6",37.577694503881,127.072440488991,02-2247-8856,"돈까스 (9,000원), 돈까스 (특) (12,000원), 함박스텍 (9,000원), 함박스텍 (특) (12,000원), 생선까스 (9,000원), 생선까스 (특) (12,000원), 비후까스 (10,000원), 비후까스 (특) (12,000원), 모듬정식 (10,000원), 모듬정식 (특) (12,000원)"
시키카츠,4.4,96,"서울 동대문구 회기로 110 1층
(지번) 회기동 60-147",37.5914000811667,127.048669034236,02-6081-8753,"모듬 카츠 (16,000원), 특수부위카츠 (12,000원), 로스카츠 (13,000원), 히레카츠 (14,000원), 치즈카츠 (15,000원), 특로스카츠 (15,000원), 새우크림 고로케(2P) (4,000원), 새우크림 고로케(4P) (8,000원), 모찌리도후 (6,000원)"
우리동네연탄구이,3.6,61,"서울 동대문구 천호대로 281
(지번) 답십리동 495-2",37.5675757498172,127.052209219835,02-2213-6366,"김치찌개 (중) (15,000원), 김치찌개 (소) (7,000원), 냉면 (5,000원), 껍데기 (7,000원), 소금구이 (목살) (1인분) (14,000원), 가브리살(1인분) (14,000원), 갈매기살(1인분) (14,000원), 생삼겹살(1인분) (15,000원)"
강금옥쭈꾸미 경희대점,3.6,40,"서울 동대문구 이문로 40 1층
(지번) 휘경동 321-25",37.5908991348139,127.056729338673,02-959-0333,"쭈꾸미SET (28,000원), 쭈꾸미삼겹SET (30,000원), 쭈꾸미새우SET (30,000원), 쭈삼새SET 3~4人 900g (42,000원), [나홀로꿀맛]1인 쭈꾸미 (15,000원), [쭈꾸미만있으면돼]알뜰쭈꾸미만 (25,000원), 삼겹살추가 (6,000원), 기본반찬＋쌈 (3,000원), 새우추가 (5,000원), 주먹밥 (3,000원), 2가지 소스 (1,000원), 날치알사리추가 (1,000원), 공기밥 (1,000원), 천사채 (1,000원), 쌈무 (1,000원), 치즈떡 (2,000원), 기본떡사리 (2,000원), 우동사리 (2,000원), 깻잎추가 (1,000원), 콜라 (2,000원), 사이다 (2,000원), 참이슬 후레쉬 (4,000원), 참이슬 오리지날 (4,000원), 처음처럼 (4,000원), 카스 (4,000원), 하이트 (4,000원), 청하 (5,000원), 매화수 (5,000원)"
옛날바지락손칼국수,4.3,81,"서울 동대문구 무학로 125 1층
(지번) 용두동 235-1",37.5754316881899,127.030362562559,02-2294-2569,"바지락칼국수 (9,000원), 바지락수제비 (9,000원), 왕찐만두 (6,000원)"
경동시장 평양냉면,4.4,123,"서울 동대문구 왕산로29길 4 2층
(지번) 제기동 1013",37.5789595127417,127.040087057329,02-965-8258,"물냉면 (11,000원), 비빔냉면 (11,000원), 회냉면 (12,000원), 온면 (11,000원), 평양만두 (10,000원), 돼지수육 (14,000원), 돼지수육 반 (7,000원), 홍어무침 (14,000원), 떡만둣국 (11,000원), 곱빼기 추가 (5,000원), 사리 추가 (6,000원)"
가정식김밥,5.0,16,"서울 동대문구 답십리로63길 102 1층
(지번) 장안동 116-27",37.5771216197013,127.069343293466,02-2214-2585,"원조김밥 (3,000원), 치즈김밥 (3,500원), 참치김밥 (4,000원)"
꽃게장집 청량리본점,4.4,256,"서울 동대문구 약령시로 104-1 2층
(지번) 제기동 591-15",37.5828979476325,127.041616551154,02-959-5206,"꽃게장 양념게장 무한리필(성인) (24,900원), 기존 무한리필(무한+연포탕) (39,900원), 평일 점심 게장백반 (14,900원), 꽃게장집 무한리필 10세미만 (11,900원)"
봉이만두,3.5,35,"서울 동대문구 망우로21길 34 1층
(지번) 휘경동 261-1",37.5904158404885,127.061241038782,,"찐만두 (7,000원), 군만두 (7,000원), 김치만두 (7,000원), 만두국 (7,000원), 비빔냉면 (7,000원)"
함경면옥,2.3,80,"서울 동대문구 왕산로 87 함경면옥
(지번) 제기동 1158-49",37.5785050343727,127.033173073072,02-921-7300,"왕갈비탕 (18,000원), 회냉면 (14,000원), 비빔냉면 (13,000원), 물냉면 (13,000원), 섞기미냉면 (13,000원), 온면 (13,000원), 수육 (중) (27,000원), 홍어회 중 (27,000원), 평양식 왕만두 (7,000원)"
청량리고향집 본점,4.3,277,"서울 동대문구 경동시장로2길 52 1층
(지번) 청량리동 769-1",37.5802793761135,127.043893689927,02-964-8844,"오소리국밥 (10,000원), 돼지머리국밥 (9,000원), 순대국 (9,000원), 순대정식 (12,000원), 술국 (18,000원), 오소리감투 (25,000원), 토종삼계탕 (13,000원), 반계탕 (9,000원), 아바이순대 (중) (20,000원), 수육모듬순대 (중) (25,000원), 국정식 (15,000원)"
탕의신 홍대포,4.5,100,"서울 동대문구 장한로 47 1층
(지번) 장안동 430-2",37.5653718855278,127.066910622717,02-2213-3926,"해천탕(소) (90,000원), 커플해천탕 (70,000원), 해신탕(소) (80,000원), 커플해신탕 (65,000원), 문어연포탕(2인) (70,000원), 해물닭한마리 (55,000원), 조개찜(소) (45,000원), 조개홍합탕 (30,000원), 가리비찜 (55,000원)"
시카고커리,4.0,"1,526","서울 동대문구 천호대로31길 23 1층
(지번) 용두동 39-110",37.5746698408995,127.04072423833,010-7749-3751,"시카고커리 (13,000원), 매운 시카고커리 (14,000원), 돈까스커리 (13,000원), 매운돈까스커리 (14,000원), 치즈소세지커리 (13,000원), 매운치즈소세지커리 (14,000원), 함박스테이크 (14,000원), 매운함박스테이크 (15,000원), 치킨커리 (11,000원), 매운치킨커리 (12,000원), 그릴새우커리 (12,000원), 매운그릴새우커리 (13,000원), 수제 왕새우튀김 (8,000원), 가라아게 (7,000원), 라임민트 콤부차 (7,000원), 진저레몬 콤부차 (7,000원), 스파클링 애플주스 (4,500원)"
고향홍두깨손칼국수,4.6,1,"서울 동대문구 경동시장로10길 53 1층
(지번) 제기동 486-31",37.5814092982677,127.043688645919,02-6339-8868,"손칼국수 (8,000원), 손수제비 (9,000원), 들깨칼국수 (10,000원), 냉콩국수 (10,000원), 만두（고기） (3,000원), 물냉면 (9,000원), 비빔냉면 (10,000원), 회냉면 (12,000원), 곱배기 면추가 (1,000원), 겉절이김치 (3,000원), 콜라 (2,000원), 사이다 (2,000원)"
청량리할머니냉면 용두직영점,4.2,29,"서울 동대문구 무학로34길 56
(지번) 용두동 102-203",37.5763883469735,127.033744045912,02-923-9504,"손만두국 (10,000원), 손만두 (8,500원), 냉면 (9,000원), 떡국 (9,000원), 냉면사리 (3,000원), 공기밥 (1,000원), 사이다 (2,000원), 콜라 (2,000원), 환타 (2,000원), 제로콜라 (2,000원)"
마루기,4.0,73,"서울 동대문구 이문로28길 16 2층
(지번) 이문동 287-18",37.5954973335287,127.060562855075,02-962-7751,"냉라멘 (11,000원), 쇼유라멘 (9,500원), 미소라멘 (9,500원), 돈코츠라멘 (10,000원), 매운돈코츠라멘 (10,500원), 챠슈라멘 (10,500원), 카라이시오라멘 (9,500원), 탄탄멘 (10,500원), 특제우동 (10,000원), 나가사키짬뽕 (13,000원), 야끼소바 (13,000원), 가츠동 (9,500원), 치킨가츠동 (9,500원), 매운가츠동 (10,000원), 가라아게동 (10,000원), 규동 (10,500원), 마루기동 (12,000원), 돈까스 (10,000원), 부타쇼가야끼정식 (10,000원), 에비동 (10,000원)"
영동교집 장안직영점,,"1,084","서울 동대문구 천호대로83길 32 신부파스칼텔 1층
(지번) 장안동 431-5",37.5634862032153,127.065278951825,02-3394-5882,"고사리소고기해장국 (10,000원), 제주 한립 흑돼지 (20,000원), 제주 한립 삼겹살 (16,000원), 제주돗순두부 (8,000원), 제주돗김치찌개 (8,000원), 시골청국장 (8,000원), 뚝배기누룽지 (3,000원), 제주장미항정 (16,000원), 제주동벌집껍데기 (11,000원), 관자 (12,000원)"
부부횟집 장안점,3.4,28,"서울 동대문구 장한로 198 1층
(지번) 장안동 313-4",37.5780775954743,127.072458520507,02-2248-8881,"가진항 물회(1인분) (22,000원), 멍게 (25,000원), 해삼 (30,000원)"
한우천국 장안점,3.9,520,"서울 동대문구 장한로 96
(지번) 장안동 365-8",37.5690445595699,127.070110051129,02-3394-5192,"천국이스페셜 400g) (79,000원), 갈비탕(소) (10,000원), 등심(300g) (39,000원), 한우바싹불고기+된장찌개 (14,000원), 암소한마리(300g) (49,000원), 육사시미(200g) (23,000원), 육회(200g) (23,000원), 차돌박이(300g) (45,000원), 육회+사시미 (39,000원), 갈비탕(중) (12,000원), 갈비탕(대) (15,000원), 한우우거지탕 (8,000원), 차돌된장찌개 (7,000원), 육회비빔밥 (9,000원), 물/비빔냉면 (7,000원), 꽃등심(500g) (0원), 갈비살(500g) (0원), 살치살(500g) (0원), 치마살(500g) (0원), 안창살(500g) (0원)"
이수사일식,4.7,22,"서울 동대문구 천호대로85길 10 1층
(지번) 장안동 463-3",37.5625391572655,127.066264977371,02-2212-4789,"초밥 (15,000원), 특초밥 (20,000원), 생대구탕 (점심메뉴) (15,000원), 생대구머리탕 (점심메뉴) (18,000원), 활우럭탕 (점심메뉴) (20,000원)"
치맥파이브 경희대점,4.4,3,"서울 동대문구 회기로21길 8-6
(지번) 회기동 45-102",37.59160071175,127.053304835339,02-966-7850,"오리지널켄터키치킨 (17,900원), 간장파마고치킨 (19,900원), 땡초간장치킨 (19,900원), 땡초간장텐더 (15,900원), 간장파마고텐더 (15,900원), 페페로니피자 (9,900원)"
용두쭈꾸미,4.6,31,"서울 동대문구 답십리로 66
(지번) 전농동 648-34",37.5754427493831,127.048278848935,02-2213-9491,"쭈꾸미 (14,000원)"
미아회관 제기직영점,4.2,152,"서울 동대문구 고산자로 488 1층
(지번) 제기동 798",37.5831675663298,127.038851417498,010-4117-5497,"제주급냉 삼겹살(180g) (15,000원), 제주돼지껍데기 (7,000원), 청국장 (7,000원), 김치찌개 (7,000원), 볶음밥 (3,000원), 매콤팔도비빔면 (4,000원)"
빵이가 회기점,3.8,24,"서울 동대문구 이문로 42 1층
(지번) 휘경동 183-110",37.5910713369851,127.056869644735,02-969-6929,"소보루빵 (500원), 앙금빵 (800원), 버터크림빵 (500원), 슈크림빵 (800원), 찹쌀도너츠 (500원), 팥도너츠 (800원), 햄치즈삥 (500원), 롤치즈빵 (500원), 깨찰빵 (500원), 찹쌀꽈배기 (800원)"
촨커,4.0,151,"서울 동대문구 이문로9길 105
(지번) 이문동 349-11",37.5967926669813,127.056613442884,02-963-3688,"마라샹궈 (21,000원), 새우튀김 (19,000원), 꿔바로우 (19,000원), 돼지갈비볶음 (17,000원), 쯔란양고기볶음 (18,000원), 쯔란소고기볶음 (18,000원), 쯔란혈관볶음 (15,000원), 경장육사 (18,000원), 향라육사 (17,000원), 어향육사 (16,000원), 삼겹살볶음 (16,000원), 닭윙볶음 (16,000원), 소천엽볶음 (16,000원), 돼지고기계란볶음 (15,000원), 계란토마토볶음 (13,000원), 지삼선 (15,000원), 가지탕수육 (15,000원), 건두부볶음 (13,000원), 마파두부 (12,000원), 감자채볶음 (13,000원), 백김치당면볶음 (13,000원), 소고기덮밥 (10,000원), 양고기덮밥 (10,000원), 돼지고기덮밥 (9,000원), 가지덮밥 (9,000원), 계란토마토덮밥 (9,000원), 마파두부덮밥 (9,000원), 닭고기덮밥 (9,000원), 소고기볶음밥 (9,000원), 양고기볶음밥 (9,000원), 새우볶음밥 (9,000원), 김치볶음밥 (9,000원), 계란볶음밥 (9,000원), 마라면 (9,000원), 볶음면 (9,000원), 온면 (9,000원), 물만두 (8,000원), 건두부무침 (11,000원), 돼지귀무침 (11,000원), 오이무침 (10,000원), 양꼬치(10개) (13,000원), 새우꼬치(10개) (15,000원)"
광주집,4.8,9,"서울 동대문구 제기로 69 1층
(지번) 청량리동 520-60",37.586851605777,127.040812619543,,"보신탕 (10,000원)"
강씨네즉석떡볶이 장안본점,3.6,49,"서울 동대문구 장한로13길 7 1층
(지번) 장안동 376-1",37.566689652752,127.067437230981,02-6369-1929,"기본즉석떡볶이 (15,000원), 짜장즉석떡볶이 (15,000원), 치즈즉석떡볶이 (17,000원), 부대즉석떡볶이 (17,000원), 아이짜장떡볶이세트 (8,000원), 순대볶음 (7,000원), 납당즉석떡볶이세트 (15,000원), 떡마니세트 (15,000원), 소스만추가（80g, 1인분의 양） (3,000원), 떡＋소스 (3,000원), 오뎅＋소스 (3,000원), 라면＋소스 (3,000원), 쫄면＋소스 (3,000원), 납작당면＋소스 (3,000원), 햄 (2,000원), 치즈 (2,000원), 야채추가 (2,000원), 야끼만두 (700원), 김말이 (700원), 계란 (700원), 야채튀김 (1,000원), 고구마튀김 (1,000원), 새우튀김 (1,000원), 해쉬브라운 (1,000원), 단무지 왕창 추가 (1,500원), 셀프주먹밥 (3,500원), 마무리볶음밥（재료만） (2,500원), 꼬마김밥（마약소스） (4,000원), 무침군만두 (4,000원), 순대（순대만） (5,000원)"
서안메밀집 서울고대점,4.3,14,"서울 동대문구 제기로 23 1층
(지번) 제기동 135-22",37.5867367375168,127.035490391008,02-924-4519,"메밀회막국수 (14,000원), 바지락칼국수 (10,900원), 메밀묵밥 (13,000원), 메밀만두 (8,000원), 메밀전병 (8,000원), 메밀 전 (8,000원), 메밀 막국수 (12,000원), 메밀소바 (13,000원), 메밀냉콩국수 (14,000원), 들깨칼국수 (27,000원), 메밀 바지락 칼국수 (27,000원), [강력추천]추어탕 (13,000원), 코다리조림(공기밥별도) (28,000원), 수육 (13,000원), 공기밥 (1,000원), 메밀 떡만둣국 (12,000원), 온막국수 (13,000원)"
새마을식당 청량리점,4.0,54,"서울 동대문구 왕산로 270 1층
(지번) 전농동 602-14",37.5846211445367,127.050920252809,02-959-8480,"열탄불고기 (10,900원), 7분 돼지김치 (8,000원)"
카레집,3.7,25,"서울 동대문구 서울시립대로27길 43 2층
(지번) 전농동 103-160",37.584586267695,127.052380847317,02-2242-8827,"카레라이스정식 (기본) (7,000원), 카레우동정식 (8,000원), 수제등심까스정식 (8,000원), 수제치즈돈까스정식 (9,000원), 사케동 (9,000원)"
종구네통닭,4.6,73,"서울 동대문구 왕산로33길 16
(지번) 제기동 635-12",37.5802186684531,127.042361119212,02-967-8449,"후라이드치킨(중) (16,000원), 양념치킨(중) (18,000원), 닭똥집(기본) (12,000원), 매운간장치킨(중) (18,000원), 반반치킨(중) (18,000원), 닭발튀김(기본) (12,000원)"
아욱꽃,4.8,24,"서울 동대문구 휘경로2가길 5 1층
(지번) 이문동 305-85",37.5954314867296,127.061230994777,02-965-2946,"작은 김치볶음밥 (5,000원), 정식돈가스+김치볶음밥 (9,000원), 치즈돈가스 (7,000원), 작은돈가스 (6,300원)"
고래돈가스 고대점,4.0,64,"서울 동대문구 안암로 154 1층
(지번) 제기동 137-46",37.5883726180903,127.035060919618,02-953-6592,"고래돈까스 (11,000원)"
