이름,평점,리뷰수,주소,위도,경도,전화번호,메뉴
평가옥 삼성점,3.1,78,"서울 강남구 삼성로95길 37 1-3층
(지번) 삼성동 143-1",,,02-568-1577,"평양 물냉면 (16,000원), 평양 물냉면 (곱배기) (19,000원), 평양 비빔냉면 (16,000원), 평양 비빔냉면 (곱배기) (19,000원), 접시만두 (6개) (14,000원), 녹두지짐 (2장) (17,000원), 쇠고기온반 (15,000원), 토종닭온반 (16,000원), 쇠고기만두국 (15,000원), 토종닭만두국 (16,000원)"
시추안하우스 삼성점,3.3,164,"서울 강남구 테헤란로87길 29 M타워 1층
(지번) 삼성동 154-11",37.5095900006982,127.057990612268,02-508-1320,"마라 소고기 전골 (46,000원), 해산물 마라샹궈 (45,000원), 라즈지(순살) (36,000원), 동파육 위드 번 (45,000원), 시추안 유린기 (36,000원), 사천 통새우 완탕 (21,000원), 대게살 볶음 (55,000원), 꿔바로우 (36,000원)"
두레국수,3.7,109,"서울 강남구 언주로98길 14 1층
(지번) 역삼동 700-19",37.5048440320759,127.042824150655,02-552-7456,"두레국수 (10,000원), 비빔국수 (10,000원), 곱창전골 (1인분) (19,000원), 소고기야채전골 (1인분) (19,000원), 골뱅이파무침 (23,000원)"
박서방순대국밥 삼성본점,3.3,155,"서울 강남구 삼성로 520 1층
(지번) 삼성동 156-5",37.5087063025885,127.055920148494,02-568-9205,"순대국밥 (11,000원), 모듬순대 (소) (27,000원), 머리고기(1인분) (21,000원), 술국 (13,000원), 오소리감투 (13,000원), 순대정식(2인분) (14,000원), 모듬순대(중) (32,000원), 모듬순대(대) (37,000원), 새끼보 (13,000원), 순대(1인분) (9,000원)"
맛짱조개,4.1,850,"서울 강남구 언주로134길 18 1층
(지번) 논현동 115-4",37.5165861740275,127.037012129529,02-516-4787,"조개찜 (중) (55,000원), 가리비 숙회 (25,000원), 포뜬 산오징어 (28,000원), 키조개 (25,000원), 참골뱅이 (40,000원), 조개탕 (30,000원), 새우뽕 (35,000원), 피문어 (변동가격)"
바게트케이,3.8,287,"서울 강남구 테헤란로34길 21-10 1층
(지번) 역삼동 723-30",37.5002939044728,127.041445811398,02-567-9501,"브리 샌드위치 (11,000원), 터키햄 샌드위치 (12,000원), 햄&치즈 샌드위치 (11,000원), 연어 샌드위치 (13,000원), 살라미 샌드위치 (13,000원), 하몽 샌드위치 (12,000원), 잠봉뵈르 (14,000원), 몽쥐바게트 (4,500원), 말제르브 바게트 (5,500원), 바나나푸딩 (5,000원)"
꽃지 삼성점,2.9,64,"서울 강남구 봉은사로 610 1층
(지번) 삼성동 160-18",37.5142207671959,127.061618047272,02-561-8788,"간장게장(소) 세트 (2인) (44,000원), 간장게장 특정식 (45,000원), 간장게장 정식 (36,000원), 양념게장 (소) (42,000원), 게살 비빔밥 (25,000원), 뚝배기 꽃게탕 (15,000원), 꽃게탕 (소) (65,000원), 꽃게범벅 (소) (60,000원), 대하구이 (35,000원), 낙지볶음 (38,000원)"
하몽하몽이베리코 역삼점,4.2,496,"서울 강남구 언주로93길 25 1층 101호
(지번) 역삼동 677-4",37.5032426397499,127.040101164357,02-3482-8892,"베요타 황제살 (19,900원), 베요타 살치목살 (19,900원), 베요타 황제세트 (59,900원), 베요타 프리미엄세트 (59,900원), 베요타 갈비살 (23,900원)"
참치그라,4.0,21,"서울 강남구 선릉로93길 22 대흥빌딩 3층
(지번) 역삼동 697-45",37.5049885992418,127.046743275216,02-538-7234,"참치 특스페셜（40pcs） (60,000원), 참치 골드스페셜（41pcs） (80,000원), 참치 다이아스페셜（42pcs） (100,000원)"
로마옥 도곡,3.8,409,"서울 강남구 강남대로48길 11 1층
(지번) 도곡동 948-13",37.4869990199787,127.034068788108,02-577-2396,"잣 카프레제 샐러드 (12,000원), 프로슈토 멜론 샐러드 (12,000원), 다시마 숙성 광어 카르파치오 (16,000원), 크리스피 먹물관자와 감자퓨레 (20,000원), 전복 게우 파스타 (23,000원), 봉골레 파스타 (23,000원), 블랙타이거 비스크 파스타 (24,000원), 트러플 크림 파스타 (25,000원), 오소부코 라구 파스타 (28,000원), 매생이 관자 리조또 (22,000원), 갑오징어 먹물 리조또 (24,000원), 피리피리 치킨 (29,000원), 발사믹 글레이즈 연어 스테이크 (35,000원), 마살라 소스와 수비드한 항정살 (37,000원), 안심 스테이크 (64,000원), 한우 채끝 스테이크 (64,000원), 크리스피 먹물관자와 감자퓨레(3pcs) (14,000원), 티라미쑥 (10,000원), 베리넛 세미 프레도 (10,000원)"
뱃고동,3.8,937,"서울 강남구 언주로172길 54 지하 1층
(지번) 신사동 663",37.5268432256129,127.038032539484,02-514-8008,"산낙지전골(1인분) (30,000원), 산낙지불고기(1인분) (30,000원), 오징어전골(1인분) (16,000원), 낙지전골(1인분) (17,000원), 오징어불고기(1인분) (16,000원), 조개탕 (26,000원), 오징어튀김 (14,000원), 오징어전골백반 (8,500원), 낙지전골백반 (9,000원), 오징어불고기백반 (8,500원), 낙지불고기백반 (9,000원), 산낙지 (32,000원), 낙지빈대떡 (10,000원), 오징어데침 (14,000원), 신낙지연포탕 (32,000원), 산낙지데침 (32,000원), 낙지불고기(1인분) (17,000원)"
백미당 본점,4.2,28,"서울 강남구 언주로149길 8 2층
(지번) 논현동 62-24",37.520639325854,127.033423678632,,"에스프레소 (3,900원), 아메리카노 (S) (4,400원), 백미달라떼 (S) (5,600원), 백미당카푸치노 (S) (5,600원), 바닐라라떼 (S) (5,500원), 네모난 등곡물방 (3,000원), 사라다방 (5,000원), 백미당밀크램토스트 (3,500원), 튜나 샌드위치 (5,500원), 1964 진한라떼 (S) (5,900원), 아이스크림라떼 (6,600원), 제주말차라떼 (6,600원), 플레인요거트 (3,600원), 생 초코요거트 (3,900원), 생 바나나요거트 (3,900원), 그래놀라요거트 (3,900원), 초코생크림케믹 (S) (3,500원), 생 오렌지레몬에이드 (6,000원), 유기농 우전으로만든 우전차 (4,200원), 생 바나나아이스크림 (6,200원), 밀크쉐이크 (6,300원), 생 바나나쉐이크 (6,300원), 생 커피쉐이크 (6,600원), 제주말차쉐이크 (6,600원), 생 초코쉐이크 (7,300원), 1964 밀크크림빵 (3,500원), 검은콩 현미 그래놀라 (10,000원), 코코넛 바나나 그래놀라 (10,000원)"
엘이베리코 압구정점,4.1,62,"서울 강남구 압구정로28길 22-7 수석빌딩 1층
(지번) 신사동 576-4",37.5249900303012,127.026948288055,02-3443-6888,"이베리코 플루마 150g (24,000원), 이베리코 황제살 150g (19,000원), 이베리코 시크릿 150g (19,000원), 이베리코 늑간살 150g (17,000원), 버크셔 삼겹살 150g (19,000원)"
데바스테이트 청담,4.3,53,"서울 강남구 선릉로162길 51 1층
(지번) 청담동 80-17",37.5261649206602,127.044800143512,070-7717-6100,"넛 라떼 (Nut Latte) (6,500원), 넛 크림 (Nut Cream) (6,500원), 아메리카노 (Americano) (6,000원), 카페 라떼 (Cafe Latte) (6,500원), 바닐라 라떼 (Vanilla Latte) (7,000원), 콜드브루 (Cold Brew) (5,000원), 버터 크림 (Butter Cream) (6,500원), 트로피컬 아이스티 (ICED) (6,500원), 딸기 라떼 (ICED) (6,500원), 초코 라떼 (Choco Latte) (6,500원), 밀크 티 (Milk Tea) (6,500원), 데바쿠키 (Deva cookie) (2,000원), 팔미까레(Palmier carré) (4,300원), 수플레 치즈 (Cheese Cake) (6,500원), 에스프레소 (Espresso) (5,000원), 비타 C (Vita C) (6,000원), 플레인 크로플 (Plain Croffle)기본에 충실한 크루아상 와플 (3,500원), 초코 크로플 (Choco Croffle) (4,000원), 민트 (Mint) (6,000원), 카모마일 (Chamomile) (6,000원)"
청와옥 본사직영학동점,3.9,404,"서울 강남구 언주로 708 1-2층
(지번) 논현동 115",,,02-511-5780,"순대국밥 (10,000원), 편백정식 (15,000원), 얼큰순대국밥 (11,000원), 찹쌀순대 (22,000원), 모둠순대 (25,000원), 수육 (25,000원), 육회 (소) (9,900원), 동해오징어숯불구이 (9,900원), 술국 (16,000원), 청와옥 솥밥정식 (12,000원)"
호남마을,3.9,110,"서울 강남구 역삼로7길 2
(지번) 역삼동 829-13",37.4943456433573,127.033479240817,02-556-7701,"삼겹살 (19,000원), 대패삼겹살 (18,000원), 감자탕(소) (40,000원), 우렁해물된장찌개 (10,000원)"
금수복국 대치점,2.9,42,"서울 강남구 테헤란로78길 16 노벨빌딩 1층
(지번) 대치동 891-44",37.5050615609923,127.05533837197,02-558-7172,"복껍질무침 (18,000원), 철판 복불고기 (35,000원), 은복국(기본) (16,000원), 밀복국 (22,000원), 복회무침 (36,000원), 까치복튀김 (32,000원), 복물회 (23,000원), 복회덮밥 (18,000원), 금수복탕수 (32,000원), 금수복깐풍 (32,000원), 복 사사미(소) (75,000원), 복육회 (32,000원), 까치복조림 (34,000원), 활참복찜 (165,000원), 까치복찜(소) (70,000원), 은복찜(소) (45,000원), 활참복수육 (165,000원), 밀복수육(소) (68,000원), 은복수육(소) (45,000원), 활참복국(기본) (55,000원)"
할매재첩국,3.9,84,"서울 강남구 삼성로 308 1층
(지번) 대치동 988-2",37.4996674277764,127.060821135085,02-501-6667,"재첩정식 (15,000원), 재첩덮밥 (20,000원), 재첩진국 (20,000원), 꼬막비빔밥 (20,000원), 재첩무침 (55,000원), 막회무침 (70,000원), 부산막회 (130,000원), 부산사시미(1인) (85,000원), 멸치회 (55,000원), 멸치찌개 (55,000원), 과메기 (55,000원), 명품물회 (45,000원), 물회국수 (25,000원), 전어회 (변동가격), 전어구이 (변동가격)"
감성타코 강남역점,3.3,"1,326","서울 강남구 강남대로 406 글라스타워 지하1층 B01-1호
(지번) 역삼동 820-9",37.4989106629232,127.027637005361,02-565-8830,"감성그릴드파히타 (38,000원), 까르니타스 치즈타코 (9,000원), 숏립타코 (10,000원), 치플레크림 쉬림프브리또 (14,000원), 베르데 숏립퀘사디아 (14,000원)"
이끼롤까스 가로수길본점,3.2,201,"서울 강남구 강남대로152길 64 성미빌딩 지하1층
(지번) 신사동 539-2",37.5187523884703,127.024463219634,02-514-3347,"고구마치즈돈까스 (14,500원), 날치알치즈롤까스 (14,500원), 카레치즈롤까스 (14,500원), 스파이시치즈롤까스 (14,000원), 연어리코타샐러드 (12,000원), 버섯치즈롤까스 (14,500원), 커플세트 A (32,000원), 커플세트 B (43,900원), 치킨치즈롤까스 (14,500원), 생선치즈롤까스 (14,500원), 김치치즈롤까스 (14,000원), 샐러드돈까스 (14,000원), 돈까스 (12,000원), 치킨까스 (12,000원), [NEW] 샐러듬뿍 쫄면 (10,000원), [NEW] 샐러듬뿍 연어쫄면 (12,500원), [NEW] 샐러듬뿍 숯불차돌쫄면 (12,500원), 버터장조림덮밥 (13,000원), 연어덮밥 (13,000원), 이끼리코타샐러드 (7,000원), 버터갈릭감튀 (6,000원), 타코야키 (4,000원), 애플망고에이드(1000ml) (7,000원), 자몽에이드(1000ml) (6,500원), 청포도에이드(1000ml) (6,500원), 키위에이드(1000ml) (6,500원), 로제돈까스 (14,500원)"
한성양갈비양꼬치 강남점,3.6,42,"서울 강남구 강남대로78길 25
(지번) 역삼동 827-22",37.4954349355334,127.031269411977,02-556-6692,"양다리 (800g) (58,000원), 양통갈비 (600g) (48,000원), 고급갈비 (300g) (30,000원), 양갈비살꼬치 (10꼬치) (15,000원), 양꼬치 (10꼬치) (13,000원)"
센도수산,4.3,115,"서울 강남구 역삼로65길 15 1층
(지번) 대치동 900-9",37.5022854528513,127.052419540026,02-569-2016,"숙성회 모둠 (소) (50,000원), 게 내장구이 (소) (29,000원), 가리비 구이 (소) (29,000원)"
강정이넘치는집 청담점,3.7,218,"서울 강남구 학동로 435 1층
(지번) 청담동 46-16",37.5187894406336,127.048580547572,02-2201-0447,"옛날 팥빙수 (1인) (12,000원)"
하동관 코엑스몰직영점,3.3,313,"서울 강남구 영동대로 513 코엑스몰 지하1층 J101호
(지번) 삼성동 159",37.5118239121138,127.059159043842,02-551-5959,"곰탕 (보) (16,000원), 곰탕 (특) (18,000원), 25공 곰탕 (25,000원), 30공 곰탕 (30,000원), 수육 (중) (40,000원), 수육 (대) (60,000원)"
백마김씨네 도곡점,4.4,76,"서울 강남구 남부순환로 2743 지하1층,1-3층
(지번) 도곡동 180-1",37.4871558413809,127.045679138685,02-579-7113,"양념갈비 정식 (54,000원), 생갈비 정식 (65,000원), 한우 불고기 정식 (47,000원), 꽃등심 (78,000원), 생등심 (69,000원), 한우 안심 (83,000원), 눈꽃살 (82,000원), 안창살 (93,000원), 한우 육회 (49,000원), 생갈비 (65,000원), 양념갈비 (54,000원), 한우 불고기 (47,000원), 돼지갈비 (39,000원), 육회 탕탕이 (56,000원), 떡갈비정식 (런치) (48,000원), 떡갈비정식 (디너) (58,000원), 보리굴비 정식 (런치) (48,000원), 양념갈비 정식 (런치) (54,000원), 보리굴비 정식 (디너) (58,000원), 생갈비 정식 (런치) (65,000원), 한우 불고기 정식 (런치) (47,000원), 소고기 샤브 (런치) (48,000원), 소고기 버섯 샤브 (런치) (51,000원), 특 등심 샤브 (65,000원), 특 등심 버섯 샤브 (69,000원), 산 불낙지 전골 (52,000원), 황제 산 불낙지 전골 (60,000원), 한우 생등심 정식 (런치) (69,000원), 한우 모둠 정식 (런치) (78,000원)"
오징어풍경,3.3,177,"서울 강남구 테헤란로64길 26 1층
(지번) 대치동 897-27",37.5031429702418,127.051531444143,02-501-0392,"기네스Set (34,000원), 오징어 불고기 (1인분)(점심) (11,000원), 돼지 불고기 (1인분)(점심) (11,000원), 모듬튀김 (점심) (14,000원), 오불 세트(오징어불고기+돼지불고기)(소) (33,000원), 오발 세트(오징어튀김+국물닭발) (38,000원), 조개누룽지탕 (39,000원), 국물닭발 (21,000원), 오징어튀김 (20,000원), 산낙지 회 (25,000원), 산 오징어회 (변동가격), 오징어숙회 (20,000원), 오징어마늘칩 (19,000원), 새우 튀김 (8마리) (20,000원), 새우 튀김 (4마리) (10,000원), 계란찜 (8,000원), 해산물모듬 (39,000원), 오징어 통찜 (변동가격), 모듬 튀김 (20,000원), 오징어 내장탕 (22,000원)"
강강술래 역삼점,3.7,156,"서울 강남구 논현로 325 1층
(지번) 역삼동 797-19",37.494148452514,127.039478767279,02-567-9233,"한우 꽃살 (65,000원), 강강양념구이 (39,000원), 술래양념구이 (39,000원), 왕양념갈비 (50,000원), [점심정식] 한우즉석양념구이정식 (34,000원), [점심정식] 강강양념정식 (34,000원), [점심정식] 술래양념정식 (34,000원), [점심정식] 진양념갈비정식 (42,000원), [점심정식] 갈비탕정식 (22,000원), [주말정식] 강강양념정식 (39,000원), [주말정식] 술래양념정식 (39,000원), [종일정식] 왕양념갈비정식 (55,000원), [종일정식] 한우모둠정식 (49,000원), [종일정식] 한우등심정식 (57,000원), 영양갈비탕 (17,000원), 한우육회비빔밥 (16,000원), 한우 프리미엄 (79,000원), 한우 등심 (55,000원), 한우 모둠 (45,000원)"
뽕사부,4.0,26,"서울 강남구 선릉로133길 3 1층
(지번) 논현동 111-28",37.5181654753273,127.040512637128,02-546-2661,"짜장면 (9,500원), 뽕사부 짬뽕 (12,500원), 매운 짬뽕 (12,500원), 볶음밥 (10,500원), 짬뽕밥 (13,000원), 탕수육 (23,000원), 수제 군만두 8개 (9,000원), 탕수육（미니） (17,000원), 세트1（탕수육＋짜장＋짬뽕） (38,000원), 탕짜면 (17,000원), 순한 짬뽕 (12,500원), 크림 짬뽕 (14,500원), 치즈 토마토 볶음 짬뽕 (14,500원), 매운 짬뽕밥 (13,000원), 순한 짬뽕밥 (13,000원), 치즈 토마토 볶음 짬뽕밥 (14,500원), 바삭가지튀김 (15,000원), 깐풍기 (28,000원), 유린기 (28,000원), 크림 중새우 (34,000원), 칠리 중새우 (34,000원), 양장피 (30,000원), 유산슬 (36,000원), 고추잡채 (31,000원), 짬뽕탕 (18,000원), 깐풍기（미니） (20,000원), 유린기（미니） (20,000원), 크림중새우（미니） (21,000원), 칠리중새우（미니） (21,000원), 세트5（유산슬＋짜장＋짬뽕） (50,000원)"
빌즈 강남,3.2,461,"서울 강남구 테헤란로 142 아크플레이스 2층
(지번) 역삼동 736-1",37.4997440471512,127.034954751198,02-568-1353,"신선한 생 오렌지 주스+생강주스 (13,000원), 아뮤니티샷+석류, 레드커런트, 생강, 꿀 (5,000원), 그련저 그린 (13,000원), 빌즈비트 (13,000원)"
신촌황소곱창 선릉직영점,3.8,38,"서울 강남구 선릉로86길 32 1층
(지번) 대치동 896-18",37.5037183299919,127.052401541812,02-553-6698,"황소곱창 (180g) (23,000원), 대창 (200g) (24,000원), 막창 (200g) (24,000원), 벌집 (200g) (24,000원), 양깃머리 (200g) (31,000원), 모듬 (200g) (51,000원)"
스시코우지,4.3,345,"서울 강남구 도산대로 318 어넥스 B동 3층
(지번) 논현동 92",37.5218417619334,127.036895154956,02-541-6200,"스시 오마카세 (런치) (150,000원), 사사미 오마카세 (런치 평일만 가능) (180,000원), 스시 오마카세 (디너) (270,000원)"
페어링룸,4.1,636,"서울 강남구 도산대로81길 14 1층
(지번) 청담동 117-12",37.5253800382362,127.047836479836,,"프로슈토 블루베리 리코타 탁틴 (15,500원), 보리굴비 녹차 리조또 (32,000원), 살치살 와규 스테이크 (100g) (32,000원)"
길목,4.2,540,"서울 강남구 영동대로129길 10 1층
(지번) 삼성동 58-6",37.5190226574899,127.056403395592,02-518-9710,"투뿔목살(200g) (18,000원), 특오겹살(200g) (18,000원), 껍살(250g) (20,000원), 표고버섯 (6,000원), 오크라구이 (6,000원)"
남도사계고운님,3.7,3,"서울 강남구 삼성로81길 22 한정빌딩 2층 201호
(지번) 대치동 894-5",37.5043335543465,127.05590048794,02-562-9292,"모듬 (1인) (28,000원), 새조개샤브샤브 (53,000원), 보리굴비찜 (28,000원), 막창 (20,000원), 청국장 (8,000원), 양수육 (중) (28,000원), 염통 (10,000원), 양밥 (13,000원), 수제떡갈비 (36,000원), 조선호박갈치국(계절) (23,000원), 매생이굴떡국(계절) (20,000원), 자연산굴떡국 (17,000원), 벌교꼬막돌솥밥(계절) (16,000원), 돌문어돌솥밥 (16,000원), 요일정식 (12,000원), 해물영양알밥 (14,000원), 매생이탕 (15,000원), 참조기매운탕 (16,000원), 도다리쑥국(계절) (32,000원)"
육전식당 4호점,4.2,149,"서울 강남구 테헤란로8길 11-4 신도빌딩 1층
(지번) 역삼동 823-10",37.4980495536809,127.031990525034,02-3452-6373,"통목살 (170g) (19,000원), 통삼겹살 (170g) (19,000원), 항정살 (150g) (21,000원), 육전된장밥 (9,000원), 계란찜 (7,000원), 김치찌개 (8,000원), 된장찌개 (8,000원), 제주오겹살 (170g) (21,000원), 제육백반 (12,000원), 동치미물생면(자가제면) (10,000원), 비빔막국수(자가제면) (11,000원), 들기름막국수(자가제면) (12,000원), 들기름간장생면(자가제면) (10,000원), 더덕구이 (10,000원), 너비아니 (10,000원), 씨앗 명란김밥 (8,000원), 손수제비 (9,000원), 육전칼국수 (12,000원), 돼지불백+간장생면or물생면세트 (15,000원)"
콴안다오,4.2,460,"서울 강남구 강남대로156길 28-2 1층
(지번) 신사동 516-2",37.5184876194278,127.021500811748,,"고이 꾸온 (7,000원), 짜조 (7,000원), 반미 (9,000원), 퍼보 (11,000원), 호 띠우 (11,000원), 분깐조 (13,000원), 껌징능주 (12,000원), 껌승 (13,000원), 다우푸솟까 (13,000원)"
조인바이트,3.7,284,"서울 강남구 봉은사로68길 8 덱스빌딩 1층 101호
(지번) 삼성동 114-44",37.5112942657354,127.04986600998,02-3444-3611,"한돈목살 깍두기 볶음밥 (22,000원), 올리브 잠봉 바게트 (19,000원), 그래놀라 리코타 (26,000원), 씨트러스 부라타 (28,000원), 들깨 알리오 올리오 (22,000원), 갑오징어 오일 (29,000원), 명란 대파 크림 (29,000원), 우삼겹 미나리 로제 (29,000원), 랍스터 토마토 (38,000원), BBQ 타레 폭립 (38,000원), 우대 갈비 (86,000원), 한우 채끝 스테이크 (88,000원), 닭목살 리조또 (34,000원), 살치살 트러플 리조또 (36,000원), 한우 안심 카르파치오 (28,000원), 토마토 닭봉 스튜 (44,000원), 프렌치 프라이 & 고추장마요 (18,000원), 오늘의 스프 (15,000원), 씨푸드 그릴 플래터 (88,000원)"
미에뜨 도곡점,3.7,168,"서울 강남구 양재천로 195 나노빌딩 1층
(지번) 도곡동 454-9",37.4828713969164,127.04675312364,02-571-7200,"닭더페퍼(닭다리살구이) (21,000원), 트러플오일 감자튀김 (12,800원), 새우양송이 타파스 (17,800원), 해머포크 (35,000원), 채끝살 (59,000원), 티본 (89,000원), 트러플 프로슈토 피자 (23,000원), 페페로니 피자 (21,000원), 단호박 시금치 피자 (23,000원), 문어와감자퓨레 (19,800원), 봉골레 파스타 (19,800원), 먹물리조또 (22,800원), 관자그린바질 크림파스타 (23,800원), 비프라구 파스타 (22,600원), 해장 파스타 (23,800원), 항정살 파스타 (23,800원), 왕새우 파스타 (22,600원), 부라타 샐러드 (18,800원), 단호박 양송이 파스타 (23,800원), 해산물 파스타 (23,800원)"
반가안동국시,3.5,75,"서울 강남구 광평로46길 5
(지번) 수서동 450-3",37.4860618234355,127.099194737531,02-3412-3313,"반가정식 (28,000원), 국시 (14,000원), 국밥 (14,000원), 수육 (소) (40,000원), 모듬전 (소) (32,000원), 수육(대) (52,000원), 모듬전(대) (40,000원), 코다리더덕구이 (32,000원), 녹두전 (22,000원), 메밀묵(소) (23,000원), 메밀묵(대) (28,000원), 문어숙회(소) (39,000원), 문어숙회(대) (49,000원), 하회정식 (32,000원), 안동정식 (39,000원), 메밀묵밥 (14,000원), 떡만두국 (15,000원)"
가담,3.3,243,"서울 강남구 언주로167길 35 1층
(지번) 신사동 608-8",37.5263661402159,127.030258157623,02-545-5163,"짜장면 (9,000원), 잡탕밥 (15,000원), 특색 냉채 (60,000원), 송이 전복 (65,000원), 해삼 전복 (65,000원), 게살스프또 (12,000원), 산라탕 (7,000원), 옥수수스프 (6,000원), 전가복 (84,000원), 사천팔보채헬레브 (74,000원), 유산슬 (40,000원), 게살야채볶음 (48,000원), 양장피 (38,000원), 마라관자 (45,000원), 깐풍관자 (45,000원), 마파두부덮밥 (10,000원), 짬뽕밥 (10,500원), 새우볶음밥 (10,000원), 짜장밥 (10,000원), 북경짬뽕 (10,000원), 삼선울면 (10,000원), 삼선우동 (10,000원), 볶음면 (10,000원), 쇠고기탕면 (10,000원), 중국냉면 (12,500원), 부추굴짬뽕 (13,000원)"
가람국시 논현동점,3.7,33,"서울 강남구 언주로135길 13 1층
(지번) 논현동 83-19",37.5167871650606,127.034094768168,02-541-8200,"콩국수 (1인분) (12,000원), 녹두전 (16,000원), 굴전 (24,000원), 부추전 (15,000원), 생선전 (18,000원), 김치굴전 (20,000원), 육회 (35,000원), 수육 (28,000원), 제육 (22,000원), 소고기국밥 (1인분) (12,000원), 야채고기전 (20,000원), 메밀묵 (18,000원), 두부부침 (10,000원), 소고기칼국수 (11,000원), 해물파전 (20,000원), 전복 (대) (100,000원), 호박전 (16,000원), 낙지볶음 (45,000원), 멸치칼국수 (1인분) (11,000원), 김치전 (16,000원), 떡만두국 (11,000원), 만두국 (11,000원), 떡국 (11,000원), 접시만두 (8,000원)"
파씨오네,4.6,282,"서울 강남구 언주로164길 39 2층
(지번) 신사동 646-23",37.5254584321276,127.036746588867,02-546-7719,"라비올리 (0원), 야채요리 (0원), 야채콘소메 (0원), 점심코스 (0원), 저녁코스 (0원), 셰프테이스팅 (0원)"
양재초밥,4.4,77,"서울 강남구 논현로26길 16 빌딩450 1층
(지번) 도곡동 450",37.4823777348091,127.044175996142,02-6104-9620,"모듬 초밥 (12피스) (25,000원), 특선 초밥 (12피스) (35,000원), 생연어 초밥 (10피스) (26,000원)"
삿뽀로 압구정점,4.1,32,"서울 강남구 압구정로30길 51 I.S.A 빌딩 지하1층 101호
(지번) 신사동 600",37.5239285235536,127.029366308026,02-514-7767,"런치스페셜 C (37,000원), 양념갈비살구이(330g) (37,000원), 도미머리조림 (37,000원), [디너] 모듬사시미 정식 (62,000원)"
보노보노플러스 삼성점,4.0,535,"서울 강남구 테헤란로 508 해성2빌딩 지하1층
(지번) 대치동 942-10",37.5068166240241,127.057978287882,02-3288-8080,"평일점심 (성인) (75,000원), 평일점심 (초등학생) (39,000원), 평일점심 (미취학생) (29,000원), 평일저녁 (성인) (89,000원), 평일저녁,주말/공휴일 (초등학생) (39,000원), 평일저녁,주말/공휴일 (미취학생) (29,000원), 주말/공휴일 (성인) (99,000원)"
송쉐프 본점,3.7,89,"서울 강남구 도산대로1길 40 대영빌딩 1층
(지번) 신사동 507-11",37.5193386747828,127.019615704918,02-546-1178,"짜장면 (8,000원), 볶음짬뽕 (11,000원), 삼선간짜장+프라이 (11,000원), 볶음짜장 (11,000원), 옛날짬뽕 (11,000원), 옛날짬뽕밥 (11,000원), 하얀짬뽕 (12,000원), 하얀짬뽕밥 (12,000원), 낙지삼선짬뽕 (13,000원), 낙지삼선짬뽕밥 (13,000원), 차돌박이짬뽕 (13,000원), 사천탕면 (13,000원), 옛날볶음밥+프라이 (10,000원), 삼선볶음밥+프라이 (12,000원), 잡채볶음밥+프라이 (13,000원), 잡채밥 (11,000원), 마파두부밥 (12,000원), 마라마파두부밥 (12,000원), 고추잡채밥 (14,000원), 버섯덮밥 (15,000원), 유산술밥 (17,000원), 잡탕밥 (19,000원)"
대운식당,4.0,102,"서울 강남구 역삼로5길 6 1층 101호
(지번) 역삼동 830-54",37.4943033103841,127.032459231063,02-564-4559,"생물 생태(1인) (18,000원), 동태탕 (10,000원), 제육볶음 (10,000원), 갑오징어동태탕 (14,000원), 갑오징어제육 (14,000원), 낙지볶음 (2인이상) (12,000원), 코다리찜 (2인이상) (15,000원), 대구지리탕(2인이상) (12,000원), 아구 수육 (40,000원), 갑오징어 숙회 (40,000원), 갑오징어볶음 (45,000원), 아구찜 (45,000원)"
참치공방 강남점,3.9,217,"서울 강남구 강남대로78길 18 2층
(지번) 역삼동 831-27",37.4950282343852,127.030876168962,02-538-0220,"스페셜참치 무한리필코스 (42,000원), 점심스페셜코스 (35,000원), 맛참치 무한리필코스 (33,000원), 특참치 무한리필코스 (36,000원), 주방장특선 무한리필코스 (60,000원), 혼마구로 무한리필코스 (80,000원), 참다랑어 배꼽살 (20,000원), 참다랑어 뱃살 (20,000원), 새우튀김 (20,000원), 희레까스 (15,000원), 알탕 (15,000원), 초밥 A (30,000원), 초밥 B (20,000원), 점심 A 코스 (30,000원), 점심 B 코스 (25,000원), 회덮밥 (12,000원), 희레까스 (12,000원), 알탕 (12,000원), 알밥 (12,000원)"
봉우이층집,3.8,605,"서울 강남구 봉은사로18길 76 2층
(지번) 역삼동 619-14",37.5017915051523,127.027398311446,02-553-8454,"통삼겹 (150g) (14,000원), 통목살 (150g) (15,000원), 항정살 (150g) (16,000원), 눈꽃살 (150g) (29,000원)"
그릴640,4.6,136,"서울 강남구 테헤란로16길 13 동원빌딩 1층
(지번) 역삼동 735-25",37.4986786864002,127.03406719528,02-554-0640,"한우(1++)숙성 안심 (43,000원), 한우(1++)숙성등심 (41,000원), 640 소 모둠2인SET 400g (98,000원), 640즐기기 돼지 SET 600g (59,000원), 숙성 스테이크 목살 180g (17,000원), 숙성 삼겹살 180g (17,000원), 숙성 항정살 150g (18,000원)"
르브런쉭 대치점,3.2,263,"서울 강남구 삼성로 350 서울빌딩 1층
(지번) 대치동 961-11",37.5028572092895,127.059143825482,02-565-5531,"에스프레소 (4,000원), 아메리카노 (5,000원), 카페라떼 (6,000원), 카푸치노 (6,000원), 카페모카 (6,000원), 바닐라라떼 (6,000원), 얼그레이 (6,000원), 카모마일 (6,000원), 티라미수 (7,500원), 루이보스 (6,000원), 글래스 와인 (8,000원)"
